,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,43,42,41,40,39,38,38,38,38,38
Diluted Weighted Avg Shares,45,43,42,41,40,39,39,39,39,39
Basic Weighted Avg Shares,43,42,41,40,39,39,38,38,38,38
Revenue per Share,19.81,22.02,24.37,28.15,31.29,34.86,37.63,39.39,42.04,48.70
EBITDA per Share,7.04,8.06,8.79,9.68,10.26,10.93,13.07,13.11,15.36,17.68
Operating Income per Share,6.22,7.23,8.03,8.73,9.02,9.45,11.48,11.59,12.52,14.26
"Basic EPS, GAAP",4.58,5.06,5.83,8.46,6.62,6.90,9.25,9.83,10.56,10.48
Basic EPS from Cont Ops,4.58,5.06,5.83,8.46,6.62,6.90,9.25,9.83,10.56,10.48
"Diluted EPS, GAAP",4.45,4.92,5.71,8.19,6.51,6.78,9.08,9.65,10.36,10.25
Diluted EPS from Cont Ops,4.45,4.92,5.71,8.19,6.51,6.78,9.08,9.65,10.36,10.25
Dividend per Share,1.29,1.46,1.61,1.85,2.07,2.31,2.62,2.91,3.12,3.33
Cash Flow per Share,6.23,6.34,7.42,8.27,8.21,9.96,11.20,13.33,14.67,14.22
Free Cash Flow per Basic Share,5.80,5.92,6.80,7.08,7.27,9.09,9.64,11.29,13.05,12.87
Cash & Equivalents per Share,4.83,3.26,4.41,6.31,5.82,6.23,10.12,15.91,19.08,14.10
Book Value per Share,16.18,20.34,24.74,32.08,37.40,3.23,9.80,16.66,24.27,31.02
Tangible Book Value per Share,6.02,4.39,4.44,-0.72,-8.24,-8.51,-3.52,1.77,3.38,-40.22
