,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,35,300,575,575,574,876,866,2220
ST Debt,0,0,0,0,0,0,0,29,32,29
LT Debt,0,0,35,300,575,575,574,847,835,2191
Total Debt/EBITDA,0,0,0.10,0.77,1.44,1.36,1.15,1.76,1.49,3.32
Net Debt/EBITDA,-0.64,-0.35,-0.34,0.18,0.95,0.86,0.43,-0.02,-0.18,2.21
Total Debt/EBIT,0,0,0.11,0.86,1.63,1.57,1.31,1.99,1.83,4.11
Net Debt/EBIT,-0.73,-0.39,-0.37,0.20,1.08,1.00,0.49,-0.03,-0.23,2.74
EBITDA to Interest Expense,0,0,0,-341.31,-60.67,-26.00,-29.99,50.59,90.92,22.68
EBITDA-CapEx/Interest Expense,0,0,0,-299.29,-55.09,-23.95,-26.42,42.69,81.33,20.94
EBIT to Interest Expense,0,0,0,-307.81,-53.35,-22.49,-26.35,44.73,74.14,18.28
Interest Expense,0,0,0,-1,-7,-16,-17,10,6,30
Common Equity/Total Assets,101.57,128.16,138.75,126.03,103.26,8.68,24.13,30.41,41.07,29.40
Long-Term Debt/Equity (%),0,0,6.58,57.98,102.74,109.29,85.41,94.26,82.12,164.57
Long-Term Debt/Capital (%),0,0,3.31,18.93,28.26,82.34,60.58,56.10,46.91,64.44
Long-Term Debt/Total Assets (%),0,0,4.75,29.44,40.68,40.49,37.08,40.64,37.55,54.58
Total Debt/Equity (%),0,0,6.58,57.98,102.74,109.29,85.41,97.50,85.23,166.76
Total Debt/Capital (%),0,0,3.31,18.93,28.26,82.34,60.58,58.02,48.69,65.29
Total Debt/Total Assets (%),0,0,4.75,29.44,40.68,40.49,37.08,42.03,38.97,55.31
Net Debt to Equity,-36.29,-22.77,-23.31,13.84,67.94,69.62,31.89,-1.25,-10.54,111.10
Net Debt/Capital (%),-38.98,-15.86,-13.80,5.28,20.67,74.82,36.46,-1.22,-9.77,51.06
EBITDA,305,337,363,388,400,423,498,497,581,669
EBITDA-CapEx,287,319,338,340,364,390,439,420,520,618
Operating Income (Loss),269,302,332,350,352,366,438,440,474,540
