,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1266,3199,2792,6260,6571,8306,12103,26717,27100,40917
"+ Cash, Cash Equivalents & STI",846,1906,1197,3393,3368,3686,6268,19384,17707,28117
+ Cash & Cash Equivalents,846,1906,1197,3393,3368,3686,6268,19384,17576,22185
+ ST Investments,0,0,0,0,0,0,0,0,131,5932
+ Accounts & Notes Receiv,49,227,169,499,515,949,1324,1886,1913,2952
"+ Accounts Receivable, Net",49,227,169,499,515,949,1324,1886,1913,2952
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,340,954,1278,2067,2264,3113,3552,4101,5757,12839
+ Raw Materials,185,392,529,680,821,932,1428,1508,2816,6137
+ Work In Process,43,56,164,234,243,297,362,493,1089,2385
+ Finished Goods,69,397,477,1017,1014,1582,1356,1666,1277,3475
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,44,108,109,137,185,303,406,434,575,842
+ Other ST Assets,31,113,148,300,424,558,959,1346,1723,-2991
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1151,2651,5301,16404,22085,21433,22206,25431,35031,41421
"+ Property, Plant & Equip, Net",981,2303,4624,14019,18548,16497,8473,17303,23258,26176
"+ Property, Plant & Equip",1121,2596,5195,15037,20492,19691,20199,23375,31176,36635
- Accumulated Depreciation,140,293,571,1018,1944,3195,11726,6072,7918,10459
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,170,347,677,2385,3537,4937,13733,8128,11773,15245
+ Total Intangible Assets,14,0,13,376,422,351,537,520,1717,593
+ Goodwill,0,0,0,0,60,68,198,207,200,194
+ Other Intangible Assets,14,0,13,376,362,282,339,313,1517,399
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,156,347,664,2009,3115,4586,13196,7608,10056,14652
Total Assets,2417,5849,8092,22664,28655,29740,34309,52148,62131,82338
+ Payables & Accruals,412,1047,1339,3070,4122,5499,6676,9906,15744,22397
+ Accounts Payable,412,1047,1339,1860,2390,3404,3771,6051,10025,15255
+ Accrued Taxes,38,71,101,153,186,349,611,777,1122,1235
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,-38,-71,-101,1057,1546,1746,2294,3078,4597,5907
+ ST Debt,8,632,633,1150,858,2568,1785,2132,1589,1502
+ ST Borrowings,0,602,633,1150,858,2568,1785,2132,1589,1502
+ ST Finance Leases,8,31,0,52,67,489,671,660,869,971
+ Other ST Liabilities,155,-375,-350,1606,2657,1926,2206,2210,2372,2810
+ Deferred Revenue,163,258,283,1427,1869,1423,1889,2210,2372,2810
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-8,-632,-633,180,787,503,317,0,0,0
Total Current Liabilities,575,1304,1622,5827,7636,9992,10667,14248,19705,26709
+ LT Debt,607,2488,2716,5978,9457,9404,11634,9607,5245,1597
+ LT Borrowings,586,2466,2683,5978,9457,9404,11634,9607,5245,1597
+ LT Finance Leases,21,22,33,1408,1734,2706,2225,2348,2662,2732
+ Other LT Liabilities,568,1145,2666,4954,5930,4030,3898,4614,5598,8134
+ Accrued Liabilities,273,484,1007,852,1178,991,1207,1284,2052,2804
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,294,661,1659,4102,4752,3039,2691,3330,3546,5330
Total Noncurrent Liabilities,1174,3633,5381,10932,15387,13434,15532,14221,10843,9731
Total Liabilities,1750,4938,7004,16759,23023,23426,26199,28469,30548,36440
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1807,2345,3415,7774,9178,10249,12738,27261,29804,32180
+ Common Stock,0,0,0,0,0,0,1,1,1,3
+ Additional Paid in Capital,1807,2345,3415,7774,9178,10249,12737,27260,29803,32177
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,-1140,-1434,-2322,-2997,-4974,-5318,-6083,-5399,331,12885
+ Other Equity,0,0,-4,-24,33,-8,-36,363,54,-361
Equity Before Minority Interest,667,912,1089,4753,4237,4923,6618,22225,30189,44704
+ Minority/Non Controlling Interest,0,0,0,1152,1395,1390,1492,1454,1394,1194
Total Equity,667,912,1089,5905,5632,6314,8110,23679,31583,45898
Total Liabilities & Equity,2417,5849,8092,22664,28655,29740,34309,52148,62131,82338
Shares Outstanding,1846,1885,1971,2423,2532,2589,2716,2880,3099,3164
Capital Leases - Total,28,52,33,1460,1801,3195,2896,3008,3531,3703
Net Debt,-259,1162,2119,3735,6947,8286,7151,-7645,-10742,-19086
Net Debt to Equity,-38.88,127.47,194.61,63.25,123.34,131.24,88.18,-32.29,-34.01,-41.58
Tangible Common Equity Ratio,27,16,13,25,18,20,22,45,49,55
Current Ratio,2.20,2.45,1.72,1.07,0.86,0.83,1.13,1.88,1.38,1.53
Cash Conversion Cycle,-6.39,26.79,21.94,36.14,18.92,10.90,13.68,4.24,-12.45,-1.26
Number of Employees,5859,10161,13058,30025,37543,48817,48016,70757,99290,127855
