,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1825,1786,1745,1697,1656,1608,1534,1507,1484,1531
Diluted Weighted Avg Shares,1849,1813,1772,1724,1683,1638,1583,1510,1490,1490
Basic Weighted Avg Shares,1839,1803,1764,1718,1677,1634,1581,1509,1489,1489
Revenue per Share,10.54,11.06,11.39,12.28,13.03,13.78,14.47,15.39,15.26,16.24
EBITDA per Share,0.28,0.28,0.27,0.27,0.28,0.29,0.32,0.35,0.33,0.38
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",3.04,3.11,3.19,3.26,3.53,4.17,4.18,3.08,5.14,3.71
Basic EPS from Cont Ops,3.12,3.28,3.36,3.46,3.73,4.36,4.39,3.30,5.36,3.92
"Diluted EPS, GAAP",3.02,3.09,3.18,3.25,3.51,4.16,4.18,3.08,5.14,3.71
Diluted EPS from Cont Ops,3.10,3.26,3.35,3.45,3.72,4.35,4.39,3.30,5.36,3.92
Dividend per Share,1.00,1.09,1.14,1.21,1.32,1.45,1.74,1.89,1.94,2.07
Cash Flow per Share,6.22,2.96,4.98,3.11,3.86,6.47,3.09,2.46,6.63,14.18
Free Cash Flow per Basic Share,6.22,2.96,4.98,3.11,3.86,6.47,3.09,2.46,6.63,14.18
Cash & Equivalents per Share,27.08,37.36,41.91,48.31,52.94,54.45,94.53,132.32,109.11,82.60
Book Value per Share,21.20,23.83,26.59,29.57,32.71,36.74,41.20,42.60,46.66,46.98
Tangible Book Value per Share,13.33,15.04,16.39,17.55,19.08,20.46,21.91,23.20,23.60,16.26
