,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,10.63,10.57,11.00,11.25,11.72,12.64,12.76,11.59,12.07,10.66
Long-Term Debt/Equity (%),47.96,73.04,68.52,69.52,64.95,80.03,76.53,76.87,58.00,77.74
Long-Term Debt/Capital (%),21.84,29.29,28.50,32.17,29.56,34.12,30.04,33.33,26.77,26.51
Long-Term Debt/Total Assets (%),5.51,8.01,7.60,7.47,6.98,8.85,8.11,7.46,5.60,5.90
Total Debt/Equity (%),113.99,140.72,128.06,98.65,98.48,107.40,121.73,98.77,79.30,138.67
Total Debt/Capital (%),51.92,56.43,53.27,45.65,44.82,45.78,47.78,42.83,36.61,47.29
Total Debt/Total Assets (%),13.09,15.44,14.21,10.60,10.59,11.87,12.90,9.58,7.66,10.53
CFO/Total Liabilities,3.55,1.49,2.34,1.34,1.57,2.54,1.10,0.74,1.91,3.39
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.35,0.34,0.33,0.34,0.35,0.34,0.35,0.29,0.31,0.25
