,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,47657,62153,59955,47286,48910,55479,63890,53063,43921,71045
ST Debt,27608,29893,27877,13963,16651,14139,23723,11766,11796,31216
LT Debt,20049,32260,32078,33323,32259,41340,40167,41297,32125,39829
Total Debt/EBITDA,91.65,124.06,124.65,100.61,104.51,118.80,127.27,100.69,88.37,126.87
Net Debt/EBITDA,75.35,102.79,101.47,67.19,62.83,72.86,82.64,-18.06,30.21,31.26
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-0.31,-0.34,-0.39,-0.32,-0.24,-0.14,-0.11,-0.26,-0.50,-0.17
EBITDA-CapEx/Interest Expense,-0.31,-0.34,-0.39,-0.32,-0.24,-0.14,-0.11,-0.26,-0.50,-0.17
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-1681,-1453,-1226,-1468,-1966,-3254,-4442,-2015,-993,-3217
Common Equity/Total Assets,10.63,10.57,11.00,11.25,11.72,12.64,12.76,11.59,12.07,10.66
Long-Term Debt/Equity (%),47.96,73.04,68.52,69.52,64.95,80.03,76.53,76.87,58.00,77.74
Long-Term Debt/Capital (%),21.84,29.29,28.50,32.17,29.56,34.12,30.04,33.33,26.77,26.51
Long-Term Debt/Total Assets (%),5.51,8.01,7.60,7.47,6.98,8.85,8.11,7.46,5.60,5.90
Total Debt/Equity (%),113.99,140.72,128.06,98.65,98.48,107.40,121.73,98.77,79.30,138.67
Total Debt/Capital (%),51.92,56.43,53.27,45.65,44.82,45.78,47.78,42.83,36.61,47.29
Total Debt/Total Assets (%),13.09,15.44,14.21,10.60,10.59,11.87,12.90,9.58,7.66,10.53
Net Debt to Equity,93.72,116.60,104.25,65.89,59.21,65.87,79.04,-17.71,27.11,34.16
Net Debt/Capital (%),47.02,51.76,48.14,35.93,32.81,34.12,37.27,-15.52,16.49,18.10
EBITDA,520,501,481,470,468,467,502,527,497,560
EBITDA-CapEx,520,501,481,470,468,467,502,527,497,560
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
