,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,22.96,25.09,25.02,27.25,32.85,26.74,37.92,46.97,40.15,36.57
Price/Earnings Average,20.02,23.19,23.87,24.66,28.88,23.63,39.63,39.90,39.12,34.91
Price/Earnings High,23.50,25.46,26.89,27.52,33.72,27.37,46.35,50.48,48.75,41.24
Price/Earnings Low,16.52,19.89,19.85,20.37,25.02,20.13,34.04,32.00,34.36,29.62
Price/Book Value,3.74,4.08,4.17,4.69,5.06,5.41,4.99,6.22,5.08,5.03
Price/Book Value Average,3.26,3.77,3.98,4.25,4.45,4.79,5.21,5.28,4.95,4.80
Price/Book Value High,3.83,4.14,4.48,4.74,5.20,5.54,6.10,6.68,6.16,5.67
Price/Book Value Low,2.69,3.24,3.31,3.51,3.86,4.08,4.48,4.24,4.34,4.08
Price/Tangible Book Value,16.09,30.19,56.59,82.50,76.14,57.41,50.35,34.95,78.63,70.39
Price/Tangible Book Value Average,14.03,27.91,53.99,74.67,66.95,50.74,52.61,29.69,76.62,67.19
Price/Tangible Book Value High,16.47,30.64,60.82,83.31,78.17,58.78,61.54,37.56,95.48,79.37
Price/Tangible Book Value Low,11.58,23.93,44.90,61.68,58.01,43.23,45.19,23.81,67.29,57.01
Price/Sales,3.59,4.17,4.21,5.01,5.64,6.55,6.64,8.21,7.11,6.83
Price/Sales Average,3.13,3.85,4.01,4.53,4.96,5.79,6.94,6.97,6.93,6.52
Price/Sales High,3.68,4.23,4.52,5.06,5.79,6.71,8.12,8.82,8.64,7.70
Price/Sales Low,2.58,3.31,3.34,3.74,4.30,4.93,5.96,5.59,6.09,5.53
Price/Cash Flow,13.12,14.77,14.14,18.57,22.59,24.43,23.91,27.30,27.06,26.30
Price/Cash Flow Average,11.44,13.65,13.49,16.81,19.87,21.60,24.99,23.18,26.37,25.11
Price/Cash Flow High,13.42,14.99,15.20,18.76,23.20,25.02,29.23,29.33,32.85,29.66
Price/Cash Flow Low,9.44,11.71,11.22,13.89,17.21,18.40,21.46,18.60,23.16,21.30
Price/Free Cash Flow,8.90,9.55,8.74,10.67,13.27,15.05,14.40,17.19,16.59,15.69
Price/Free Cash Flow Average,7.76,8.83,8.34,9.66,11.66,13.30,15.05,14.60,16.17,14.98
Price/Free Cash Flow High,9.11,9.69,9.40,10.78,13.62,15.41,17.61,18.48,20.14,17.70
Price/Free Cash Flow Low,6.41,7.57,6.94,7.98,10.11,11.34,12.93,11.71,14.20,12.71
EV/Sales,3.46,4.01,4.13,4.91,5.56,6.53,6.62,8.07,6.99,6.87
EV/Sales Average,3.00,3.70,3.94,4.44,4.89,5.77,6.92,6.83,6.82,6.55
EV/Sales High,3.54,4.07,4.45,4.96,5.71,6.68,8.10,8.68,8.49,7.74
EV/Sales Low,2.46,3.17,3.26,3.66,4.23,4.91,5.94,5.46,5.99,5.57
EV/EBITDA,10.67,11.56,11.88,14.09,15.79,18.49,20.24,24.79,21.41,20.45
EV/EBITDA Average,9.27,10.67,11.32,12.74,13.87,16.33,21.15,21.00,20.86,19.53
EV/EBITDA High,10.93,11.73,12.78,14.23,16.22,18.93,24.75,26.67,25.98,23.05
EV/EBITDA Low,7.59,9.13,9.38,10.50,12.00,13.91,18.16,16.77,18.33,16.58
EV/EBIT,14.70,15.55,16.32,19.43,21.85,25.68,29.60,35.98,30.84,28.10
EV/EBIT Average,12.77,14.36,15.56,17.57,19.19,22.69,30.93,30.47,30.06,26.83
EV/EBIT High,15.06,15.79,17.57,19.63,22.44,26.30,36.19,38.71,37.43,31.67
EV/EBIT Low,10.46,12.29,12.89,14.48,16.61,19.32,26.56,24.33,26.41,22.79
Last Price,47.13,59.46,65.36,85.39,103.70,130.36,133.92,181.48,165.52,182.12
High Price,48.24,60.34,70.25,86.23,106.46,133.47,163.68,195.03,200.98,205.37
Low Price,33.92,47.14,51.86,63.84,79.00,98.16,120.20,123.64,141.65,147.50
Enterprise Value,3905,4852,5189,6650,7964,10029,10279,13694,12298,13339
Enterprise Value Average,3390,4481,4946,6012,6994,8860,10742,11599,11984,12736
Enterprise Value High,3999,4925,5584,6716,8178,10269,12570,14732,14922,15033
Enterprise Value Low,2779,3834,4097,4954,6052,7544,9223,9262,10532,10816
