,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,85,83,81,79,77,77,77,77,74,73
Diluted Weighted Avg Shares,87,85,82,80,78,78,77,77,76,73
Basic Weighted Avg Shares,86,85,81,79,78,77,77,77,76,73
Revenue per Share,13.13,14.26,15.54,17.06,18.38,19.89,20.17,22.10,23.27,26.66
EBITDA per Share,4.25,4.95,5.40,5.94,6.48,7.02,6.60,7.19,7.60,8.95
Operating Income per Share,3.09,3.68,3.93,4.31,4.68,5.05,4.51,4.96,5.28,6.51
"Basic EPS, GAAP",2.05,2.37,2.61,3.13,3.16,4.88,3.53,3.86,4.12,4.98
Basic EPS from Cont Ops,2.05,2.37,2.61,3.13,3.16,4.88,3.53,3.86,4.12,4.98
"Diluted EPS, GAAP",2.04,2.36,2.59,3.12,3.14,4.85,3.52,3.86,4.12,4.94
Diluted EPS from Cont Ops,2.04,2.36,2.59,3.12,3.14,4.85,3.52,3.86,4.12,4.94
Dividend per Share,0.56,0.84,0.95,1.06,1.18,1.36,1.54,1.66,1.77,1.91
Cash Flow per Share,3.59,4.03,4.62,4.60,4.59,5.34,5.60,6.65,6.12,6.92
Free Cash Flow per Basic Share,1.86,1.79,1.70,1.16,1.32,1.97,1.86,2.72,2.24,2.15
Cash & Equivalents per Share,1.50,0.85,1.83,0.89,1.48,0.41,0.41,2.78,0.69,0.67
Book Value per Share,12.59,14.56,15.68,18.20,20.49,24.08,26.85,29.18,32.61,36.19
Tangible Book Value per Share,2.93,1.97,1.16,1.04,1.36,2.27,2.66,5.19,2.10,2.59
