,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,280060,281415,222354,236879,281161,264251,293809,301200,282347,318702
ST Debt,58944,58335,21079,30701,44452,32252,45049,29514,27973,47096
LT Debt,221116,223080,201275,206178,236709,231999,248760,271686,254374,271606
Total Debt/EBITDA,84.79,78.41,63.42,63.68,76.84,70.39,75.24,76.50,71.23,74.78
Net Debt/EBITDA,24.57,33.77,25.46,20.53,27.51,20.31,25.58,-2.14,5.12,-5.47
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-0.22,-0.28,-0.32,-0.33,-0.24,-0.16,-0.14,-0.30,-0.50,-0.17
EBITDA-CapEx/Interest Expense,0.01,-0.02,-0.03,-0.08,-0.02,0.00,0.05,-0.04,0.02,0.05
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-15045,-12652,-10803,-11367,-15269,-23084,-28382,-13338,-7981,-25740
Common Equity/Total Assets,5.93,6.42,7.73,8.18,7.37,7.90,8.48,7.46,8.07,8.06
Long-Term Debt/Equity (%),107.15,105.20,90.22,91.17,117.03,117.72,128.26,135.49,125.51,134.57
Long-Term Debt/Capital (%),55.28,54.19,53.79,51.08,54.16,53.34,52.05,55.44,52.23,50.95
Long-Term Debt/Total Assets (%),11.76,12.11,11.63,11.50,12.84,12.10,12.75,12.02,11.10,11.24
Total Debt/Equity (%),135.71,132.71,99.67,104.75,139.01,134.09,151.49,150.21,139.31,157.90
Total Debt/Capital (%),70.01,68.37,59.42,58.68,64.33,60.76,61.48,61.46,57.97,59.78
Total Debt/Total Assets (%),14.89,15.27,12.84,13.22,15.26,13.78,15.06,13.33,12.32,13.19
Net Debt to Equity,39.33,57.17,40.01,33.78,49.76,38.69,51.50,-4.20,10.02,-11.56
Net Debt/Capital (%),40.36,48.21,37.02,31.41,39.23,30.88,35.18,-4.66,9.03,-12.21
EBITDA,3303,3589,3506,3720,3659,3754,3905,3937,3964,4262
EBITDA-CapEx,-187,203,308,964,298,-20,-1431,491,-155,-1370
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
