,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,6.34,3.93,3.86,3.77,3.58,1.39,1.60,1.19,0.94,0.87
Current Ratio,5.12,3.90,3.86,3.40,3.73,2.44,2.78,2.71,2.50,2.24
Quick Ratio,6.89,4.51,4.48,4.22,4.11,1.95,2.26,1.81,1.57,1.33
CFO/Avg Current Liab,0.89,0.64,0.76,0.94,0.98,0.77,1.03,1.15,0.33,0.29
Common Equity/Total Assets,66.80,9.57,14.87,24.90,29.80,30.33,29.58,33.62,11.34,21.01
Long-Term Debt/Equity (%),20.38,753.00,443.75,202.08,138.07,118.51,129.42,101.40,476.08,201.75
Long-Term Debt/Capital (%),16.82,86.89,80.56,62.22,57.20,51.40,55.43,49.65,82.03,66.33
Long-Term Debt/Total Assets (%),13.50,65.76,61.62,48.45,39.82,35.23,37.39,33.32,52.88,41.86
Total Debt/Equity (%),20.38,757.03,443.75,220.93,138.07,127.85,130.50,101.99,478.38,202.92
Total Debt/Capital (%),16.82,87.35,80.56,68.02,57.20,55.45,55.89,49.94,82.43,66.71
Total Debt/Total Assets (%),13.50,66.11,61.62,52.97,39.82,38.00,37.70,33.52,53.13,42.10
CFO/Total Liabilities,41.67,13.76,17.78,25.67,30.74,18.21,26.96,31.69,7.32,8.60
CFO/CapEx,11.54,13.23,23.93,27.97,18.36,8.83,11.65,9.43,2.67,2.81
Altman's Z-Score,6.35,3.09,3.74,4.51,5.18,4.31,5.48,7.32,5.40,6.32
