,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),19.24,17.60,117.42,87.55,52.57,53.36,44.43,67.06,136.09,154.50
Return on Assets (%),10.77,7.07,14.39,17.65,14.39,16.07,13.31,21.26,29.05,25.40
Return on Capital (%),16.22,11.03,21.17,24.86,20.61,25.00,21.98,33.72,46.28,42.97
Return on Invested Capital (%),14.20,13.92,21.43,25.17,20.86,25.23,26.36,33.46,46.12,40.99
Gross Margin (%),57.91,56.82,61.02,63.00,64.14,59.08,57.81,59.93,61.00,59.81
EBITDA Margin (%),29.19,26.36,34.42,38.34,39.63,35.51,36.29,40.79,40.76,39.06
Operating Margin (%),26.36,23.50,32.18,36.67,38.08,30.41,30.29,35.97,39.67,38.06
Incremental Operating Margin (%),48.93,95.99,175.49,63.73,46.87,-27.78,29.86,65.60,50.83,26.52
Pretax Margin (%),25.07,15.43,28.76,33.71,36.07,28.37,22.68,34.12,37.88,36.10
Profit Margin (%),19.89,13.01,23.60,26.61,19.87,25.73,20.96,30.04,36.06,32.27
Net Income to Common Margin (%),19.89,13.01,23.60,26.61,19.87,25.73,20.96,30.04,36.06,32.27
Effective Tax Rate (%),20.66,15.66,17.92,21.07,44.90,9.35,7.72,11.99,4.79,10.60
Dvd Payout Ratio (%),51.29,830.53,49.16,37.15,50.12,40.21,43.06,26.94,4.74,5.30
Sustainable Growth Rate (%),9.37,-128.55,59.70,55.03,26.22,31.90,25.30,49.00,129.63,146.31
