,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,26191,27162,26800,27625,28902,30282,31581,31981,34816,36884
+ Sales & Services Revenue,26191,27162,26800,27625,28902,30282,31581,31981,34816,36884
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",3757,3952,4079,4154,4170,4297,4365,4509,4677,4810
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-3757,-3952,-4079,-4154,-4170,-4297,-4365,-4509,-4677,-4810
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-4945,-5089,-4740,-4053,-2730,-2961,-3138,-3237,-4458,-3354
"+ Interest Expense, Net",361,369,373,363,369,352,344,339,340,351
+ Interest Expense,361,369,373,363,369,352,344,339,340,351
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-5306,-5458,-5113,-4416,-3099,-3313,-3482,-3576,-4798,-3705
Pretax Income,4945,5089,4740,4053,2730,2961,3138,3237,4458,3354
- Income Tax Expense (Benefit),1272,1397,1301,1039,674,438,516,540,796,512
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,3673,3692,3439,3014,2056,2523,2622,2697,3662,2842
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,3673,3692,3439,3014,2056,2523,2622,2697,3662,2842
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",3673,3692,3439,3014,2056,2523,2622,2697,3662,2842
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",3673,3692,3439,3014,2056,2523,2622,2697,3662,2842
Basic Weighted Avg Shares,370,339,311,288,276,267,260,254,249,237
"Basic EPS, GAAP",9.92,10.90,11.07,10.46,7.45,9.44,10.08,10.64,14.74,11.99
Basic EPS from Cont Ops,9.92,10.90,11.07,10.46,7.45,9.44,10.08,10.64,14.74,11.99
Diluted Weighted Avg Shares,374,343,314,291,279,270,262,255,251,240
"Diluted EPS, GAAP",9.81,10.78,10.96,10.36,7.38,9.35,10.00,10.59,14.60,11.86
Diluted EPS from Cont Ops,9.81,10.78,10.96,10.36,7.38,9.35,10.00,10.59,14.60,11.86
EBITDA,867,864,818,826,813,803,763,789,870,826
EBITDA Margin (%),3.31,3.18,3.05,2.99,2.81,2.65,2.42,2.47,2.50,2.24
EBITA,0,0,0,0,0,0,0,0,0,-44
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),14.02,13.59,12.83,10.91,7.11,8.33,8.30,8.43,10.52,7.71
Sales per Employee,850357,899404,867314,894013,938377,996118,1025357,1045131,1130390,1134892
Dividend per Share,1.97,2.15,2.38,2.63,2.84,3.04,3.25,3.40,3.50,3.67
Depreciation Expense,867,864,818,826,813,803,763,789,870,870
