,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,1638,1288,878,873,745,1685,1758,1642,1534
ST Debt,0,700,406,81,175,9,240,249,233,182
LT Debt,0,938,881,797,698,736,1445,1509,1409,1352
Total Debt/EBITDA,0,0.78,0.52,0.33,0.30,0.23,0.53,0.61,0.48,0.43
Net Debt/EBITDA,-1.19,-0.18,-0.34,-0.43,-0.36,-0.13,-0.60,-0.69,-0.33,-0.44
Total Debt/EBIT,0,0.87,0.60,0.38,0.35,0.27,0.63,0.75,0.58,0.52
Net Debt/EBIT,-1.32,-0.20,-0.39,-0.51,-0.42,-0.15,-0.71,-0.85,-0.40,-0.52
EBITDA to Interest Expense,0,848.03,139.66,140.42,127.13,122.19,122.92,120.33,377.78,186.16
EBITDA-CapEx/Interest Expense,0,762.05,124.25,124.63,114.78,108.22,107.85,103.75,346.78,168.68
EBIT to Interest Expense,0,763.73,121.02,120.47,107.87,103.74,102.69,97.04,314.00,156.21
Interest Expense,0,2,18,19,23,27,26,24,9,19
Common Equity/Total Assets,71.45,62.36,68.36,73.51,69.31,72.21,68.05,63.19,66.81,70.54
Long-Term Debt/Equity (%),0,12.11,9.50,7.43,6.54,6.44,13.11,13.93,11.75,10.98
Long-Term Debt/Capital (%),0,10.48,8.62,7.01,6.11,6.02,11.37,12.12,10.38,9.57
Long-Term Debt/Total Assets (%),0,8.00,6.74,5.59,4.59,4.63,8.92,8.92,7.89,7.57
Total Debt/Equity (%),0,21.16,13.88,8.18,8.18,6.52,15.29,16.22,13.69,12.46
Total Debt/Capital (%),0,18.31,12.60,7.73,7.64,6.09,13.26,14.12,12.10,10.86
Total Debt/Total Assets (%),0,13.97,9.85,6.16,5.74,4.68,10.40,10.39,9.20,8.59
Net Debt to Equity,-36.07,-4.81,-9.03,-10.78,-9.86,-3.64,-17.30,-18.26,-9.41,-12.55
Net Debt/Capital (%),-60.59,-5.37,-10.35,-12.39,-11.08,-3.76,-18.94,-20.25,-9.58,-12.94
EBITDA,1858,2093,2472,2668,2924,3299,3196,2888,3400,3537
EBITDA-CapEx,1596,1881,2199,2368,2640,2922,2804,2490,3121,3205
Operating Income (Loss),1678,1885,2142,2289,2481,2801,2670,2329,2826,2968
