,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.11,1.46,1.82,2.14,1.78,1.62,1.15,0.77,0.77,0.75
Current Ratio,3.46,2.60,2.91,3.56,3.21,3.12,2.55,1.94,2.08,2.17
Quick Ratio,3.17,2.34,2.79,3.34,2.92,2.80,2.24,1.64,1.78,1.88
CFO/Avg Current Liab,0.90,0.67,0.81,0.63,0.92,0.92,0.87,1.01,0.71,0.75
Common Equity/Total Assets,71.45,62.36,68.36,73.51,69.31,72.21,68.05,63.19,66.81,70.54
Long-Term Debt/Equity (%),0,12.11,9.50,7.43,6.54,6.44,13.11,13.93,11.75,10.98
Long-Term Debt/Capital (%),0,10.48,8.62,7.01,6.11,6.02,11.37,12.12,10.38,9.57
Long-Term Debt/Total Assets (%),0,8.00,6.74,5.59,4.59,4.63,8.92,8.92,7.89,7.57
Total Debt/Equity (%),0,21.16,13.88,8.18,8.18,6.52,15.29,16.22,13.69,12.46
Total Debt/Capital (%),0,18.31,12.60,7.73,7.64,6.09,13.26,14.12,12.10,10.86
Total Debt/Total Assets (%),0,13.97,9.85,6.16,5.74,4.68,10.40,10.39,9.20,8.59
CFO/Total Liabilities,68.68,37.02,56.86,45.87,52.88,57.74,48.22,54.20,42.57,46.33
CFO/CapEx,5.44,6.94,7.89,5.40,8.48,6.88,6.38,8.29,8.94,7.73
Altman's Z-Score,12.45,8.68,9.79,9.79,9.43,9.15,8.08,8.23,9.24,7.85
