,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),12.71,30.00,16.73,22.68,26.70,29.84,-2.17,24.40,38.04,44.65
Return on Assets (%),4.08,10.84,7.09,9.50,10.86,12.56,-0.66,6.11,9.17,9.64
Return on Capital (%),0,0,16.08,18.23,23.94,22.99,0,0,13.46,15.14
Return on Invested Capital (%),0,0,15.93,18.30,24.48,23.82,0,0,13.27,14.75
Gross Margin (%),20.60,21.03,22.23,21.89,21.60,21.73,18.04,20.75,20.72,19.86
EBITDA Margin (%),10.05,11.07,13.24,13.14,13.41,13.96,10.17,13.98,15.87,15.06
Operating Margin (%),5.21,6.35,9.06,9.33,9.53,10.01,5.61,9.11,12.05,11.36
Incremental Operating Margin (%),14.17,21.43,116.99,17.36,11.11,18.89,58.76,-35.56,20.74,3.61
Pretax Margin (%),2.78,2.59,6.49,8.89,7.50,9.19,-2.06,8.01,11.36,10.68
Profit Margin (%),4.55,10.49,5.41,6.68,7.38,8.38,-0.67,8.75,9.89,9.36
Net Income to Common Margin (%),4.55,10.49,5.41,6.68,7.38,8.38,-0.67,8.75,9.89,9.36
Effective Tax Rate (%),0,0,20.01,24.29,0.31,8.14,0,0,12.69,12.23
Dvd Payout Ratio (%),157.37,142.01,74.56,57.84,51.92,51.60,-655.08,32.04,58.97,59.97
Sustainable Growth Rate (%),-7.29,-12.60,4.26,9.56,12.84,14.44,-16.35,16.58,15.61,17.87
