,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.06,0.45,0.23,0.18,0.11,0.31,0.43,0.66,0.23,0.19
Current Ratio,1.22,0.88,0.69,0.62,0.40,0.61,0.61,1.01,0.64,0.51
Quick Ratio,0.11,0.51,0.29,0.24,0.17,0.37,0.45,0.69,0.27,0.23
CFO/Avg Current Liab,0.29,2.03,0.65,0.73,0.75,0.88,0.44,0.66,0.68,0.82
Common Equity/Total Assets,32.36,40.57,44.74,39.51,41.86,42.28,23.62,26.36,21.71,21.46
Long-Term Debt/Equity (%),117.46,62.24,22.54,44.56,42.21,38.77,223.28,178.39,211.85,206.79
Long-Term Debt/Capital (%),50.13,37.25,17.67,30.10,28.81,27.11,66.53,62.64,65.97,65.53
Long-Term Debt/Total Assets (%),35.68,24.23,9.60,17.02,16.94,15.74,52.33,47.09,45.94,44.45
Total Debt/Equity (%),127.78,62.88,22.54,44.56,42.21,38.89,234.86,184.93,221.06,215.69
Total Debt/Capital (%),54.53,37.63,17.67,30.10,28.81,27.19,69.98,64.94,68.83,68.36
Total Debt/Total Assets (%),38.81,24.48,9.60,17.02,16.94,15.79,55.05,48.82,47.94,46.37
CFO/Total Liabilities,8.88,78.13,29.58,26.45,30.58,35.98,9.34,15.22,15.82,19.22
CFO/CapEx,1.06,9.65,3.09,2.85,2.42,2.65,1.44,4.44,3.33,2.74
Altman's Z-Score,2.34,3.29,4.92,4.79,5.18,5.61,1.85,2.58,2.70,3.03
