,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,2756,1467,440,937,927,931,5475,5202,4859,4749
ST Debt,223,15,0,0,0,3,270,184,203,196
LT Debt,2533,1452,440,937,927,928,5205,5018,4657,4553
Total Debt/EBITDA,4.36,1.96,0.48,0.99,0.86,0.78,6.90,5.17,3.18,3.01
Net Debt/EBITDA,4.13,1.24,0.18,0.75,0.72,0.40,0.55,-0.28,0.31,0.33
Total Debt/EBIT,8.42,3.41,0.70,1.40,1.20,1.09,12.50,7.94,4.19,3.99
Net Debt/EBIT,7.96,2.17,0.26,1.05,1.01,0.55,0.99,-0.43,0.41,0.43
EBITDA to Interest Expense,4.68,3.88,5.29,22.70,6.69,22.00,12.77,15.43,21.65,17.72
EBITDA-CapEx/Interest Expense,1.61,2.35,3.84,15.10,4.13,13.19,4.82,11.31,16.31,11.38
EBIT to Interest Expense,2.43,2.23,3.62,16.12,4.76,15.77,7.04,10.05,16.43,13.37
Interest Expense,135,193,174,42,162,54,62,65,71,89
Common Equity/Total Assets,32.36,40.57,44.74,39.51,41.86,42.28,23.62,26.36,21.71,21.46
Long-Term Debt/Equity (%),117.46,62.24,22.54,44.56,42.21,38.77,223.28,178.39,211.85,206.79
Long-Term Debt/Capital (%),50.13,37.25,17.67,30.10,28.81,27.11,66.53,62.64,65.97,65.53
Long-Term Debt/Total Assets (%),35.68,24.23,9.60,17.02,16.94,15.74,52.33,47.09,45.94,44.45
Total Debt/Equity (%),127.78,62.88,22.54,44.56,42.21,38.89,234.86,184.93,221.06,215.69
Total Debt/Capital (%),54.53,37.63,17.67,30.10,28.81,27.19,69.98,64.94,68.83,68.36
Total Debt/Total Assets (%),38.81,24.48,9.60,17.02,16.94,15.79,55.05,48.82,47.94,46.37
Net Debt to Equity,120.81,39.91,8.46,33.47,35.52,19.66,18.68,-10.13,21.85,23.49
Net Debt/Capital (%),52.58,27.69,7.46,24.44,25.40,15.87,6.17,-4.19,7.24,7.86
EBITDA,632,749,918,942,1083,1188,794,1006,1529,1579
EBITDA-CapEx,217,453,667,627,669,712,300,737,1152,1014
Operating Income (Loss),327,430,628,669,770,852,438,655,1160,1191
