,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.82,0.90,0.99,0.99,1.04,0.82,0.72,0.78,0.56,0.52
Current Ratio,2.04,2.18,2.23,2.04,2.24,2.09,1.96,1.83,1.57,1.75
Quick Ratio,1.60,1.68,1.76,1.66,1.80,1.65,1.49,1.44,1.13,1.14
CFO/Avg Current Liab,0.51,0.44,0.55,0.63,0.42,0.57,0.59,0.68,0.64,0.38
Common Equity/Total Assets,47.28,51.04,56.63,65.34,65.31,78.08,85.64,88.75,89.85,95.43
Long-Term Debt/Equity (%),13.37,15.21,16.37,20.88,24.44,12.89,18.95,7.62,11.58,20.42
Long-Term Debt/Capital (%),13.44,13.94,13.51,14.30,16.12,8.45,10.74,4.77,6.35,10.06
Long-Term Debt/Total Assets (%),7.43,8.35,8.92,10.94,12.60,7.21,10.33,4.45,6.11,10.71
Total Debt/Equity (%),14.44,16.20,17.26,21.36,24.89,12.89,19.36,7.99,11.95,20.99
Total Debt/Capital (%),14.51,14.85,14.25,14.63,16.42,8.45,10.97,5.00,6.56,10.34
Total Debt/Total Assets (%),8.02,8.90,9.41,11.19,12.84,7.21,10.55,4.67,6.30,11.01
CFO/Total Liabilities,26.31,23.27,28.60,32.46,21.08,33.14,32.79,42.83,39.04,24.70
CFO/CapEx,2.86,3.07,4.74,5.53,3.46,5.27,7.08,9.90,8.54,5.57
Altman's Z-Score,5.90,5.92,6.89,7.12,7.62,7.14,7.32,7.87,9.05,7.85
