,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,29.08,24.43,24.26,25.15,35.48,16.16,21.27,25.62,28.00,37.59
Price/Earnings Average,22.27,21.24,21.28,22.65,31.91,21.99,21.62,22.42,22.65,40.37
Price/Earnings High,29.67,24.52,25.23,27.35,36.88,25.89,25.34,27.47,28.48,56.54
Price/Earnings Low,16.67,18.99,15.57,16.02,26.89,15.27,18.06,15.83,17.10,30.59
Price/Book Value,4.36,3.95,4.58,4.35,5.04,2.99,2.95,3.16,4.31,2.72
Price/Book Value Average,3.34,3.44,4.02,3.91,4.53,4.07,3.00,2.76,3.48,2.92
Price/Book Value High,4.45,3.97,4.76,4.73,5.24,4.80,3.51,3.38,4.38,4.09
Price/Book Value Low,2.50,3.07,2.94,2.77,3.82,2.83,2.50,1.95,2.63,2.21
Price/Tangible Book Value,8.65,7.88,9.40,11.48,12.78,7.88,9.87,9.05,16.01,11.09
Price/Tangible Book Value Average,6.62,6.85,8.24,10.34,11.49,10.72,10.03,7.92,12.96,11.91
Price/Tangible Book Value High,8.83,7.91,9.77,12.48,13.28,12.63,11.76,9.71,16.29,16.69
Price/Tangible Book Value Low,4.96,6.13,6.03,7.31,9.68,7.45,8.38,5.59,9.78,9.03
Price/Sales,2.29,2.15,2.71,3.06,3.51,2.25,2.63,3.05,3.85,2.36
Price/Sales Average,1.75,1.87,2.37,2.75,3.16,3.06,2.67,2.67,3.12,2.53
Price/Sales High,2.34,2.16,2.81,3.32,3.65,3.61,3.13,3.27,3.92,3.55
Price/Sales Low,1.31,1.67,1.74,1.95,2.66,2.13,2.23,1.89,2.35,1.92
Price/Cash Flow,17.65,19.24,19.93,18.39,32.23,16.00,17.25,15.72,21.27,22.64
Price/Cash Flow Average,13.52,16.72,17.48,16.56,28.98,21.76,17.53,13.76,17.21,24.31
Price/Cash Flow High,18.01,19.31,20.72,20.00,33.50,25.62,20.55,16.86,21.64,34.05
Price/Cash Flow Low,10.12,14.95,12.79,11.71,24.42,15.11,14.64,9.72,12.99,18.42
Price/Free Cash Flow,13.30,14.76,16.74,15.88,25.44,13.77,15.23,14.37,19.21,19.31
Price/Free Cash Flow Average,10.19,12.83,14.69,14.30,22.88,18.73,15.48,12.58,15.54,20.74
Price/Free Cash Flow High,13.57,14.82,17.41,17.27,26.44,22.05,18.14,15.41,19.54,29.05
Price/Free Cash Flow Low,7.62,11.47,10.75,10.11,19.28,13.01,12.93,8.88,11.73,15.72
EV/Sales,2.15,2.02,2.55,2.90,3.37,2.12,2.50,2.87,3.68,2.27
EV/Sales Average,1.67,1.83,2.34,2.75,3.18,3.05,2.61,2.53,3.01,2.47
EV/Sales High,2.25,2.12,2.78,3.32,3.67,3.60,3.06,3.13,3.80,3.46
EV/Sales Low,1.23,1.63,1.71,1.94,2.68,2.12,2.17,1.74,2.26,1.87
EV/EBITDA,15.02,13.71,13.99,14.81,17.12,10.84,13.79,15.74,18.96,11.61
EV/EBITDA Average,11.62,12.44,12.86,14.06,16.13,15.60,14.35,13.86,15.50,12.60
EV/EBITDA High,15.68,14.41,15.28,16.98,18.62,18.38,16.84,17.17,19.57,17.66
EV/EBITDA Low,8.54,11.10,9.37,9.94,13.61,10.82,11.97,9.55,11.62,9.54
EV/EBIT,18.61,16.57,16.20,16.90,19.42,12.25,16.12,18.55,21.38,12.96
EV/EBIT Average,14.40,15.03,14.89,16.05,18.30,17.64,16.77,16.34,17.48,14.07
EV/EBIT High,19.44,17.41,17.70,19.38,21.13,20.78,19.67,20.24,22.07,19.72
EV/EBIT Low,10.59,13.41,10.85,11.34,15.44,12.23,13.99,11.26,13.10,10.65
Last Price,27.04,28.40,39.01,47.35,61.28,42.70,47.57,54.71,85.29,57.24
High Price,27.59,28.50,40.58,51.49,63.70,68.39,56.66,58.66,86.74,86.10
Low Price,15.50,22.07,25.05,30.15,46.44,40.34,40.38,33.81,52.08,46.58
Enterprise Value,4640,4759,6466,7781,10110,6757,7495,8308,13034,8539
Enterprise Value Average,3590,4318,5944,7388,9524,9731,7799,7318,10654,9269
Enterprise Value High,4846,5000,7062,8924,10999,11462,9149,9064,13450,12992
Enterprise Value Low,2640,3850,4331,5222,8036,6745,6505,5044,7986,7018
