,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,177,201,211,249,246,377,272,297,311,363
+ Depreciation & Amortization,100,108,119,130,140,152,161,172,176,178
+ Non-Cash Items,37,28,30,30,47,-41,20,46,36,57
+ Stock-Based Compensation,9,10,10,11,11,12,13,17,21,25
+ Deferred Income Taxes,24,22,29,38,31,-52,8,25,17,32
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,4,-4,-9,-18,5,-1,0,5,-2,0
+ Chg in Non-Cash Work Cap,-4,5,13,-43,-75,-76,-22,-4,-61,-93
+ (Inc) Dec in Accts Receiv,-13,7,-21,-14,-22,-9,-12,11,-6,-42
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,-4,-15,-34,-30,-25,-28,-62,-26,-57,-83
+ Inc (Dec) in Accts Payable,3,-8,14,12,-12,20,24,20,7,8
+ Inc (Dec) in Other,10,20,55,-12,-15,-58,28,-9,-4,23
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,309,342,374,365,357,412,431,511,462,505
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-149,-190,-236,-273,-254,-260,-288,-301,-293,-348
+ Acq of Fixed Prod Assets,-98,-112,-145,-165,-148,-150,-171,-178,-158,-191
+ Acq of Intangible Assets,-52,-78,-91,-108,-106,-110,-117,-124,-135,-157
+ Net Change in LT Investment,0,0,0,0,0,-5,0,-1,-8,-5
+ Dec in LT Investment,0,0,0,0,0,0,0,0,5,0
+ Inc in LT Investment,0,0,0,0,0,-5,0,-1,-13,-5
+ Net Cash From Acq & Div,0,-28,8,26,6,-137,-20,-30,4,0
+ Cash from Divestitures,0,0,8,34,6,0,0,0,6,0
+ Cash for Acq of Subs,0,-28,0,-8,0,-138,-20,-30,-2,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,52,86,91,111,107,110,117,135,135,157
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-97,-132,-137,-136,-142,-292,-191,-198,-162,-196
+ Dividends Paid,-48,-71,-76,-84,-92,-105,-119,-127,-134,-139
+ Net Cash From Debt,-290,-44,78,-105,100,-100,0,0,0,15
+ Cash From Debt,0,50,180,200,160,250,70,110,200,332
+ Repayments of Debt,-290,-94,-102,-305,-60,-350,-70,-110,-200,-317
+ Cash (Repurchase) of Equity,-54,-171,-118,-170,-129,-41,-51,-56,-428,-186
+ Increase in Capital Stock,4,4,5,6,1,8,9,10,3,8
+ Decrease in Capital Stock,-58,-176,-123,-176,-130,-49,-60,-65,-432,-194
+ Other Financing Activities,152,20,-43,52,-50,43,-9,-10,100,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-241,-267,-159,-307,-171,-204,-178,-193,-462,-310
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-29,-58,78,-78,44,-83,62,120,-162,-2
EBITDA,366,420,437,472,504,542,508,552,574,652
EBITDA Margin (%),32.40,34.69,34.78,34.83,35.23,35.30,32.71,32.55,32.67,33.57
Net Cash Paid for Acquisitions,0,28,-8,-26,-6,137,20,30,-4,0
Free Cash Flow,160,152,138,92,103,152,143,209,169,157
Free Cash Flow to Firm,164,152,139,93,104,154,144,210,170,158
Free Cash Flow to Equity,-79,186,307,96,309,162,260,333,304,328
Free Cash Flow per Basic Share,1.86,1.79,1.70,1.16,1.32,1.97,1.86,2.72,2.24,2.15
Price/Free Cash Flow,8.90,9.55,8.74,10.67,13.27,15.05,14.40,17.19,16.59,15.69
Cash Flow to Net Income,1.75,1.70,1.77,1.47,1.45,1.09,1.59,1.72,1.48,1.39
