,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,400,404,408,458,470,475,491,547,555,545
Diluted Weighted Avg Shares,435,447,435,470,498,500,512,541,566,557
Basic Weighted Avg Shares,397,402,407,434,466,472,478,519,552,550
Revenue per Share,4.87,5.34,5.34,7.84,8.55,11.32,11.04,10.47,12.35,15.33
EBITDA per Share,1.64,1.76,1.57,1.94,3.37,3.44,4.00,4.15,5.47,7.47
Operating Income per Share,1.16,1.07,0.88,0.86,2.05,1.58,1.45,1.93,3.40,5.65
"Basic EPS, GAAP",1.00,0.92,0.80,0.38,0.55,0.75,1.19,0.67,2.33,4.07
Basic EPS from Cont Ops,1.00,0.91,0.80,0.39,0.55,0.75,1.19,0.67,2.33,4.07
"Diluted EPS, GAAP",0.91,0.83,0.75,0.35,0.51,0.71,1.11,0.65,2.27,4.02
Diluted EPS from Cont Ops,0.91,0.82,0.74,0.36,0.51,0.71,1.11,0.65,2.27,4.02
Dividend per Share,0.71,0.71,0.72,0.73,0.72,0.73,0.73,0.75,0.91,1.26
Cash Flow per Share,1.71,1.79,1.83,2.44,3.05,3.55,3.23,3.69,5.15,6.58
Free Cash Flow per Basic Share,1.42,1.42,1.59,2.27,2.60,3.06,3.09,3.51,4.48,5.70
Cash & Equivalents per Share,3.36,4.85,5.99,2.84,4.67,0.91,0.82,0.52,0.58,0.43
Book Value per Share,3.67,3.83,3.88,3.23,2.97,6.76,7.00,6.20,7.53,10.57
Tangible Book Value per Share,3.53,2.44,1.30,-2.57,-1.45,-16.97,-13.82,-11.20,-8.70,-6.47
