,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,9384,10082,9967,16925,21472,19710,16925,41059,42358,45153
- Cash & Cash Equivalents,467,608,2093,909,901,429,401,280,317,234
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,16,0,0,0,0,0,0,0,0
+ Total Debt,1021,1827,2483,2950,3068,10307,9482,8904,7721,6440
Enterprise Value,9060,9966,10004,18573,22344,29587,26004,49681,49760,51359
Total Capital,2488,3393,4066,4430,4466,13518,12915,12298,11897,12205
Total Debt/Capital (%),41.03,53.84,61.07,66.60,68.71,76.25,73.42,72.40,64.90,52.77
Total Debt / EV,0.11,0.18,0.25,0.16,0.14,0.35,0.36,0.18,0.16,0.13
EV/Sales,4.69,4.64,4.60,5.45,5.61,5.53,4.93,9.14,7.30,6.09
EV/EBITDA,13.92,14.10,15.64,22.02,14.23,18.21,13.62,23.07,16.46,12.49
EV/EBIT,19.62,23.26,28.08,49.60,23.43,39.55,37.48,49.69,26.48,16.50
EV/Cash Flow to Firm,12.56,12.67,11.58,13.89,15.01,11.60,7.58,21.92,16.29,13.62
EV/Free Cash Flow to Firm,10.86,10.65,10.40,13.15,13.18,10.65,7.43,21.06,14.53,12.07
Diluted Market Cap,10211,11153,10618,17347,22740,20732,17675,40620,43229,46133
Diluted Enterprise Value,10765,12389,11008,19389,24907,30610,26756,49244,50633,52339
EV per Share,22.65,24.66,24.51,40.54,47.53,62.26,53.00,90.82,89.74,94.16
TTM Sales,1931,2147,2173,3408,3981,5350,5274,5438,6821,8439
TTM EBITDA,651,707,639,844,1570,1624,1909,2153,3023,4110
TTM Operating Income,462,428,356,374,954,748,694,1000,1879,3112
TTM Cash Flow to Firm,721,787,864,1338,1489,2550,3430,2266,3056,3771
TTM Free Cash Flow to Firm,834,936,962,1413,1695,2779,3498,2359,3426,4257
