,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,4.00,5.53,6.40,1.85,1.09,0.18,0.25,0.12,0.23,0.08
Current Ratio,5.86,7.53,8.11,3.27,1.66,0.93,1.35,0.89,1.75,0.98
Quick Ratio,4.72,6.31,7.16,2.53,1.37,0.55,0.82,0.53,0.99,0.49
CFO/Avg Current Liab,2.00,2.09,2.02,1.95,1.04,0.76,0.77,0.95,1.49,1.60
Common Equity/Total Assets,36.07,32.42,28.43,19.27,16.92,17.50,19.70,20.59,25.78,35.21
Long-Term Debt/Equity (%),46.98,88.64,115.44,88.68,53.61,169.20,158.86,142.05,130.41,77.40
Long-Term Debt/Capital (%),40.32,53.84,61.07,65.47,39.37,66.18,68.71,61.65,64.62,41.31
Long-Term Debt/Total Assets (%),24.66,38.21,44.60,37.77,21.30,48.77,50.92,46.01,47.45,30.80
Total Debt/Equity (%),47.80,88.64,115.44,90.21,93.55,194.93,169.76,166.83,130.98,98.87
Total Debt/Capital (%),41.03,53.84,61.07,66.60,68.71,76.25,73.42,72.40,64.90,52.77
Total Debt/Total Assets (%),25.09,38.21,44.60,38.42,37.16,56.18,54.41,54.03,47.66,39.34
CFO/Total Liabilities,35.02,26.52,21.79,24.04,28.52,12.83,13.04,17.20,27.59,36.74
CFO/CapEx,5.98,4.82,7.60,14.07,6.86,7.32,22.84,20.70,7.68,7.45
Altman's Z-Score,5.15,4.52,3.98,4.98,5.08,3.33,3.44,4.84,6.14,6.97
