,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,8040,8477,6083,7398,4286,10459,8466,9459,21635,11261
+ Depreciation & Amortization,1322,1337,991,998,1152,1328,1704,1902,2015,2455
+ Non-Cash Items,1833,2291,2663,2665,7113,-300,2729,4184,2710,4386
+ Stock-Based Compensation,2015,2085,2272,2111,1769,1831,2018,1920,2348,4083
+ Deferred Income Taxes,29,495,425,551,5458,-2645,-334,-833,5,-2412
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-211,-289,-34,3,-114,514,1045,3097,357,2715
+ Chg in Non-Cash Work Cap,-6652,-19728,-2776,-5491,-30293,8934,10969,-29273,-25439,-9394
+ (Inc) Dec in Accts Receiv,-5313,12328,19132,-15813,-30082,0,0,0,0,0
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,1631,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Other,-2970,-32056,-21908,10322,-211,8934,10969,-29273,-25439,-9394
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,4543,-7623,6961,5570,-17742,20421,23868,-13728,921,8708
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,62,30,228,381,574,3711,6632,2970,3933,2706
+ Disp of Fixed Prod Assets,62,30,228,381,574,3711,6632,2970,3933,2706
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-706,-678,-1833,-2876,-3185,-7982,-8443,-6309,-4667,-3748
+ Acq of Fixed Prod Assets,-706,-678,-1833,-2876,-3185,-7982,-8443,-6309,-4667,-3748
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,2582,1514,1019,1512,-6966,-3379,-11961,-19613,5789,-47575
+ Dec in LT Investment,3320,1514,1019,1512,2887,411,17812,29057,45701,12961
+ Inc in LT Investment,-738,0,0,0,-9853,-3790,-29773,-48670,-39912,-60536
+ Net Cash From Acq & Div,-2274,-1732,-1808,0,-2383,-162,-803,-231,0,-2115
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-2274,-1732,-1808,0,-2383,-162,-803,-231,0,-2115
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-8392,-14043,-16180,10253,-17156,-14865,-9661,-11173,-35520,-25228
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-8728,-14909,-18574,9270,-29116,-22677,-24236,-34356,-30465,-75960
+ Dividends Paid,-1302,-1454,-1681,-1706,-1769,-1810,-2104,-2336,-2725,-3682
+ Net Cash From Debt,3352,9372,18921,11017,30266,4198,-21972,-3865,38314,40109
+ Cash From Debt,37455,46757,54944,54949,65748,50923,29638,55323,97512,86322
+ Repayments of Debt,-34103,-37385,-36023,-43932,-35482,-46725,-51610,-59188,-59198,-46213
+ Cash (Repurchase) of Equity,-6110,-5346,-3876,-6072,-6765,-3256,-5335,-1928,-5200,-3500
+ Increase in Capital Stock,65,123,259,6,7,38,0,0,0,0
+ Decrease in Capital Stock,-6175,-5469,-4135,-6078,-6772,-3294,-5335,-1928,-5200,-3500
+ Other Financing Activities,-3291,16427,15754,10193,13466,23620,32778,78509,104349,26675
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-7351,18999,29118,13432,35198,22752,3367,70380,134738,59602
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,4807,-5377,-11561
Net Changes in Cash,-11536,-3533,17505,28272,-11660,20496,2999,22296,105194,-7650
EBITDA,1322,1337,991,998,1152,1328,1704,1902,2015,2455
EBITDA Margin (%),4.15,4.21,3.17,3.56,3.90,3.97,5.12,4.71,3.40,5.18
Net Cash Paid for Acquisitions,2274,1732,1808,0,2383,162,803,231,0,2115
Free Cash Flow,3837,-8301,5128,2694,-20927,12439,15425,-20037,-3746,4960
Free Cash Flow to Firm,-731,-12113,1394,-2406,-24847,-895,1525,-26812,-8266,-12864
Free Cash Flow to Equity,7937,2701,25762,13784,9962,19099,-484,-21476,37517,47278
Free Cash Flow per Basic Share,8.14,-18.09,11.42,6.30,-52.11,32.28,41.51,-56.22,-10.81,14.09
Price/Free Cash Flow,16.73,-13.33,9.49,12.34,-7.16,2.24,2.67,-12.60,24.31,9.87
Cash Flow to Net Income,0.57,-0.90,1.14,0.75,-4.14,1.95,2.82,-1.45,0.04,0.77
