,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,31865,31757,31244,28053,29533,33416,33294,40419,59339,47365
+ Sales & Services Revenue,31865,31757,31244,28053,29533,33416,33294,40419,59339,47365
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",13330,13240,13235,12104,12441,13068,13092,13710,18272,15960
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-13330,-13240,-13235,-12104,-12441,-13068,-13092,-13710,-18272,-15960
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-11737,-12357,-8778,-10304,-11132,-12481,-10583,-12479,-27044,-13486
"+ Interest Expense, Net",-16728,-15161,-13840,-16795,-23294,-35591,-39114,-22627,-17770,-50370
+ Interest Expense,-6668,-5557,-5388,-7104,-10181,-15912,-17376,-8938,-5650,-21346
- Interest Income,10060,9604,8452,9691,13113,19679,21738,13689,12120,29024
+ Other Non-Op (Income) Loss,4991,2804,5062,6491,12162,23110,28531,10148,-9274,36884
Pretax Income,11737,12357,8778,10304,11132,12481,10583,12479,27044,13486
- Income Tax Expense (Benefit),3697,3880,2695,2906,6846,2022,2117,3020,5409,2225
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,8040,8477,6083,7398,4286,10459,8466,9459,21635,11261
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,8040,8477,6083,7398,4286,10459,8466,9459,21635,11261
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",8040,8477,6083,7398,4286,10459,8466,9459,21635,11261
- Preferred Dividends,314,400,515,311,601,599,569,544,484,497
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",7726,8077,5568,7087,3685,9860,7897,8915,21151,10764
Basic Weighted Avg Shares,471,459,449,427,402,385,372,356,347,352
"Basic EPS, GAAP",16.39,17.60,12.40,16.58,9.18,25.58,21.25,25.01,61.02,30.57
Basic EPS from Cont Ops,17.06,18.47,13.55,17.31,10.67,27.14,22.78,26.54,62.42,31.98
Diluted Weighted Avg Shares,500,473,459,435,409,390,376,360,352,358
"Diluted EPS, GAAP",15.46,17.07,12.14,16.29,9.01,25.27,21.03,24.74,60.04,30.06
Diluted EPS from Cont Ops,16.09,17.91,13.26,17.00,10.48,26.80,22.55,26.25,61.41,31.45
EBITDA,1322,1337,991,998,1152,1328,1704,1902,2015,2455
EBITDA Margin (%),4.15,4.21,3.17,3.56,3.90,3.97,5.12,4.71,3.40,5.18
EBITA,0,0,0,0,0,0,0,0,0,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),25.23,26.69,19.47,26.37,14.51,31.30,25.43,23.40,36.46,23.77
Sales per Employee,968541,934029,849022,815494,806913,913005,869295,998000,1351686,976598
Dividend per Share,2.76,3.17,3.74,3.99,4.40,4.70,5.66,6.55,7.86,10.46
Depreciation Expense,1322,1337,991,998,1152,1328,1704,1902,2015,2455
