,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,13361,17329,16446,17502,20021,20493,27845,29264,31389,29214
- Cash & Cash Equivalents,43,39,24,30,38,108,15,107,67,375
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,156,156,156,156,156,156,156,156,156,156
+ Total Debt,9403,9808,10195,10752,13414,14632,15571,17969,20219,22940
Enterprise Value,22877,27255,26773,28379,33552,35172,43556,47282,51697,51935
Total Capital,13350,14079,14818,15752,18800,20411,21633,24526,27169,30423
Total Debt/Capital (%),70.44,69.66,68.81,68.26,71.35,71.69,71.98,73.26,74.42,75.40
Total Debt / EV,0.41,0.36,0.38,0.38,0.40,0.42,0.36,0.38,0.39,0.44
EV/Sales,3.13,3.52,3.37,3.71,4.33,4.16,5.11,5.31,5.24,4.23
EV/EBITDA,10.48,12.13,11.02,11.02,12.46,12.69,14.96,15.02,15.53,13.52
EV/EBIT,14.55,16.69,15.18,15.26,17.49,20.69,23.80,23.77,25.93,23.63
EV/Cash Flow to Firm,12.13,14.60,16.17,11.69,14.77,16.18,18.00,22.50,21.38,17.82
EV/Free Cash Flow to Firm,6.84,7.85,7.92,6.44,7.26,7.49,8.17,9.37,9.24,8.17
Diluted Market Cap,13401,17353,16511,17588,20093,20565,27260,28999,31410,29113
Diluted Enterprise Value,22916,27278,26838,28465,33624,35244,42970,47017,51718,51834
EV per Share,72.56,85.98,84.41,89.55,105.88,110.99,132.04,137.87,150.11,149.05
TTM Sales,7301,7742,7955,7639,7752,8448,8526,8904,9863,12289
TTM EBITDA,2183,2248,2430,2575,2692,2772,2911,3148,3328,3841
TTM Operating Income,1572,1633,1764,1860,1918,1700,1830,1989,1993,2198
TTM Cash Flow to Firm,1886,1867,1655,2428,2272,2174,2420,2101,2417,2915
TTM Free Cash Flow to Firm,3342,3470,3380,4405,4620,4698,5332,5044,5593,6357
