,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,4.55,5.10,5.55,5.29,5.10,5.17,4.91,4.90,4.91,4.65
Days Sales Outstanding,80.15,71.53,65.80,69.05,71.53,70.63,74.37,74.49,74.27,78.47
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,18.26,19.72,11.94,10.57,14.24,19.82,19.04,22.64,21.96,8.67
Accounts Payable Turnover Days,19.99,18.51,30.58,34.54,25.63,18.42,19.17,16.12,16.62,42.12
Cash Conversion Cycle,60.16,53.01,35.22,34.51,45.90,52.22,55.19,58.37,57.65,36.35
Inventory to Cash Days,80.15,71.53,65.80,69.05,71.53,70.63,74.37,74.49,74.27,78.47
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
