,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,89,86,83,81,81,78,72,73,70,66
Diluted Weighted Avg Shares,92,89,86,83,83,82,77,74,74,69
Basic Weighted Avg Shares,91,88,85,83,82,81,76,74,73,68
Revenue per Share,82.14,86.39,86.91,80.44,75.67,78.33,81.26,59.87,85.18,95.18
EBITDA per Share,15.34,15.26,12.72,9.49,11.65,12.39,9.04,6.40,14.68,14.44
Operating Income per Share,12.49,11.93,9.08,5.78,8.03,8.90,5.49,3.03,11.53,11.18
"Basic EPS, GAAP",8.56,7.96,4.65,-1.20,1.99,5.35,5.07,-1.65,8.22,7.72
Basic EPS from Cont Ops,8.56,7.96,4.65,-1.20,1.99,5.35,5.07,-1.65,8.22,7.72
"Diluted EPS, GAAP",8.43,7.88,4.61,-1.20,1.97,5.27,4.98,-1.65,8.08,7.58
Diluted EPS from Cont Ops,8.43,7.88,4.61,-1.20,1.97,5.27,4.98,-1.65,8.08,7.58
Dividend per Share,1.64,1.79,2.00,1.99,1.99,2.37,2.69,0.68,2.05,2.93
Cash Flow per Share,10.00,10.14,11.82,11.52,11.94,9.72,9.96,5.18,9.81,6.07
Free Cash Flow per Basic Share,5.70,5.70,6.92,8.08,9.96,7.27,6.39,3.72,7.52,2.86
Cash & Equivalents per Share,14.49,13.26,13.09,16.70,24.65,25.45,29.20,37.93,37.17,23.87
Book Value per Share,59.28,67.07,72.57,71.03,70.77,76.57,82.72,80.25,89.79,100.60
Tangible Book Value per Share,31.24,31.53,31.15,26.85,28.52,28.22,22.58,21.16,21.81,21.99
