,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,14036,11415,8035,6634,9089,10128,5165,8802,8368,7497
- Cash & Cash Equivalents,797,500,456,668,1305,584,1620,2579,1864,1529
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,316,532,713,862,596,711,3028,3230,3372,2862
Enterprise Value,13067,10803,7663,6143,7682,8852,6076,9255,9142,8793
Total Capital,5574,6320,6729,6615,6350,6692,9023,9105,9648,9461
Total Debt/Capital (%),5.67,8.42,10.60,13.03,9.39,10.63,33.56,35.48,34.95,30.25
Total Debt / EV,0.02,0.05,0.09,0.14,0.08,0.08,0.50,0.35,0.37,0.33
EV/Sales,1.75,1.42,1.03,0.92,1.24,1.40,0.99,2.10,1.47,1.36
EV/EBITDA,9.39,8.03,7.07,7.82,8.07,8.86,8.87,19.67,8.53,9.00
EV/EBIT,11.53,10.27,9.90,12.86,11.71,12.33,14.61,41.52,10.86,11.62
EV/Cash Flow to Firm,14.19,11.92,7.50,6.37,7.83,11.08,7.84,20.15,12.05,19.91
EV/Free Cash Flow to Firm,9.97,8.33,5.32,4.92,6.72,8.88,5.81,16.32,9.88,13.34
Diluted Market Cap,14558,11785,8325,6773,9224,10595,5501,8838,8895,7885
Diluted Enterprise Value,14077,11817,8582,6967,8515,10722,6909,9489,10403,9218
EV per Share,147.32,125.18,92.43,75.83,94.48,113.34,83.83,126.44,130.79,134.03
TTM Sales,7450,7620,7405,6653,6182,6313,6160,4401,6219,6444
TTM EBITDA,1391,1346,1084,785,951,999,685,471,1072,977
TTM Operating Income,1133,1052,774,478,656,718,416,223,842,757
TTM Cash Flow to Firm,921,906,1022,964,981,799,775,459,759,442
TTM Free Cash Flow to Firm,1311,1297,1440,1248,1143,997,1046,567,926,659
