,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,18.50,16.62,20.85,0,56.11,24.26,14.06,0,14.56,14.80
Price/Earnings Average,19.91,20.12,25.36,-78.68,44.83,22.99,21.18,-51.74,14.56,13.36
Price/Earnings High,22.44,23.56,30.35,-94.94,59.88,27.64,26.36,-78.75,17.28,16.70
Price/Earnings Low,17.06,15.99,17.67,-62.98,33.15,17.89,12.23,-36.31,12.22,10.65
Price/Book Value,2.67,1.97,1.34,1.15,1.58,1.69,0.86,1.50,1.33,1.14
Price/Book Value Average,2.87,2.39,1.62,1.33,1.26,1.61,1.30,1.06,1.33,1.03
Price/Book Value High,3.24,2.80,1.94,1.61,1.69,1.93,1.62,1.62,1.58,1.28
Price/Book Value Low,2.46,1.90,1.13,1.06,0.93,1.25,0.75,0.75,1.12,0.82
Price/Tangible Book Value,5.07,4.20,3.11,3.05,3.92,4.60,3.16,5.68,5.49,5.20
Price/Tangible Book Value Average,5.45,5.08,3.78,3.52,3.13,4.36,4.76,4.03,5.49,4.69
Price/Tangible Book Value High,6.15,5.95,4.53,4.25,4.18,5.24,5.92,6.13,6.51,5.86
Price/Tangible Book Value Low,4.67,4.04,2.64,2.82,2.32,3.39,2.75,2.83,4.61,3.74
Price/Sales,1.93,1.53,1.12,1.02,1.48,1.66,0.88,2.01,1.41,1.20
Price/Sales Average,2.07,1.85,1.36,1.17,1.18,1.57,1.32,1.42,1.41,1.08
Price/Sales High,2.34,2.17,1.62,1.42,1.58,1.89,1.64,2.17,1.67,1.35
Price/Sales Low,1.78,1.47,0.95,0.94,0.87,1.22,0.76,1.00,1.18,0.86
Price/Cash Flow,15.82,13.05,8.20,7.11,9.37,13.34,7.16,23.20,12.21,18.82
Price/Cash Flow Average,17.04,15.80,9.97,8.20,7.48,12.64,10.79,16.45,12.20,16.99
Price/Cash Flow High,19.20,18.50,11.94,9.90,10.00,15.20,13.42,25.04,14.49,21.24
Price/Cash Flow Low,14.60,12.56,6.95,6.57,5.53,9.83,6.23,11.54,10.24,13.54
Price/Free Cash Flow,11.22,9.17,5.84,5.48,8.11,10.79,5.37,18.08,10.08,12.55
Price/Free Cash Flow Average,12.08,11.10,7.11,6.32,6.48,10.23,8.09,12.82,10.07,11.32
Price/Free Cash Flow High,13.62,13.00,8.51,7.63,8.66,12.30,10.07,19.51,11.96,14.16
Price/Free Cash Flow Low,10.36,8.82,4.95,5.06,4.79,7.96,4.67,9.00,8.45,9.03
EV/Sales,1.75,1.42,1.03,0.92,1.24,1.40,0.99,2.10,1.47,1.36
EV/Sales Average,1.96,1.82,1.35,1.18,1.06,1.54,1.49,1.57,1.59,1.26
EV/Sales High,2.22,2.13,1.61,1.42,1.45,1.85,1.80,2.31,1.84,1.52
EV/Sales Low,1.67,1.45,0.95,0.95,0.75,1.20,0.96,1.14,1.37,1.04
EV/EBITDA,9.39,8.03,7.07,7.82,8.07,8.86,8.87,19.67,8.53,9.00
EV/EBITDA Average,10.52,10.29,9.25,9.99,6.89,9.74,13.41,14.65,9.21,8.29
EV/EBITDA High,11.90,12.04,11.03,12.01,9.45,11.68,16.19,21.57,10.67,10.02
EV/EBITDA Low,8.96,8.19,6.52,8.05,4.90,7.60,8.61,10.69,7.96,6.88
EV/EBIT,11.53,10.27,9.90,12.86,11.71,12.33,14.61,41.52,10.86,11.62
EV/EBIT Average,12.91,13.17,12.96,16.43,9.99,13.55,22.11,30.92,11.73,10.70
EV/EBIT High,14.61,15.41,15.44,19.74,13.70,16.26,26.68,45.53,13.59,12.94
EV/EBIT Low,11.01,10.47,9.13,13.23,7.10,10.58,14.19,22.57,10.13,8.89
Last Price,158.24,132.27,96.92,81.90,111.80,129.68,71.26,120.24,119.72,114.28
High Price,192.03,187.49,141.08,114.00,119.33,147.79,133.63,129.75,142.06,128.94
Low Price,146.00,127.29,82.15,75.62,66.06,95.63,62.01,59.82,100.44,82.23
Enterprise Value,13067,10803,7663,6143,7682,8852,6076,9255,9142,8793
Enterprise Value Average,14631,13855,10027,7846,6554,9728,9192,6891,9875,8099
Enterprise Value High,16552,16212,11953,9427,8993,11670,11093,10149,11438,9791
Enterprise Value Low,12469,11017,7067,6319,4662,7596,5902,5030,8529,6727
