,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,17504,18910,20369,21987,23471,25625,27754,33747,34220,37845
+ Sales & Services Revenue,17504,18910,20369,21987,23471,25625,27754,33747,34220,37845
- Cost of Revenue,12068,13107,14062,15204,16250,17821,19265,23028,23407,26025
+ Cost of Goods & Services,12068,13107,14062,15204,16250,17821,19265,23028,23407,26025
Gross Profit,5436,5803,6306,6783,7221,7804,8489,10719,10813,11820
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3700,4033,4366,4719,5214,5688,6187,7164,7592,8492
"+ Selling, General & Admin",3700,4033,4366,4719,5214,5688,6187,7164,7592,8492
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1736,1769,1940,2063,2008,2116,2302,3555,3221,3328
- Non-Operating (Income) Loss,108,88,87,98,101,101,101,150,158,212
"+ Interest Expense, Net",89,88,87,98,97,100,101,150,158,211
+ Interest Expense,89,88,87,98,97,100,101,150,158,211
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,19,0,0,0,4,1,0,0,0,0
Pretax Income,1628,1681,1853,1966,1907,2015,2202,3404,3063,3117
- Income Tax Expense (Benefit),603,616,688,714,368,426,489,749,664,701
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1025,1065,1165,1251,1539,1589,1713,2655,2399,2416
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,1025,1065,1165,1251,1539,1589,1713,2655,2399,2416
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1025,1065,1165,1251,1539,1589,1713,2655,2399,2416
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1025,1065,1165,1251,1539,1589,1713,2655,2399,2416
Basic Weighted Avg Shares,323,305,294,281,273,265,257,248,234,225
"Basic EPS, GAAP",3.17,3.50,3.96,4.45,5.64,5.99,6.68,10.70,10.24,10.73
Basic EPS from Cont Ops,3.17,3.50,3.96,4.45,5.64,5.99,6.68,10.70,10.24,10.73
Diluted Weighted Avg Shares,324,306,295,282,273,266,258,250,236,226
"Diluted EPS, GAAP",3.17,3.49,3.95,4.43,5.63,5.97,6.64,10.62,10.17,10.68
Diluted EPS from Cont Ops,3.17,3.49,3.95,4.43,5.63,5.97,6.64,10.62,10.17,10.68
EBITDA,2069,2111,2293,2443,2412,2570,2807,4129,3862,4053
EBITDA Margin (%),11.82,11.17,11.26,11.11,10.28,10.03,10.11,12.24,11.29,10.71
EBITA,1736,1769,1940,2063,2008,2116,2302,3555,3221,3328
EBIT,1736,1769,1940,2063,2008,2116,2302,3555,3221,3328
Gross Margin (%),31.05,30.69,30.96,30.85,30.77,30.45,30.59,31.76,31.60,31.23
Operating Margin (%),9.92,9.36,9.53,9.39,8.55,8.26,8.30,10.53,9.41,8.79
Profit Margin (%),5.86,5.63,5.72,5.69,6.56,6.20,6.17,7.87,7.01,6.38
Sales per Employee,173998,179238,179617,181707,181945,189815,194084,213588,209941,222617
Dividend per Share,0,0,0.88,1.00,1.04,1.16,1.28,1.43,1.67,2.19
Depreciation Expense,333,342,352,380,404,454,505,574,641,725
