,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,0,0,0,0,0,0,0,0,51764
- Cash & Cash Equivalents,21,3,5,1535,621,551,3483,998,601,645
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,10227,8447,7987,7366,6476,4106,3430
+ Total Debt,14181,21023,35723,61747,70231,72827,80271,82752,91561,97603
Enterprise Value,14160,21020,35718,70439,78057,80263,84154,88230,95066,152152
Total Capital,12613,19261,33662,72707,82510,83594,87677,84033,82992,86212
Total Debt/Capital (%),112.43,109.15,106.12,84.93,85.12,87.12,91.55,98.48,110.33,113.21
Total Debt / EV,1.00,1.00,1.00,0.88,0.90,0.91,0.95,0.94,0.96,0.64
EV/Sales,1.74,2.31,3.66,2.43,1.88,1.84,1.84,1.83,1.84,2.82
EV/EBITDA,5.10,6.84,11.03,6.86,5.31,5.17,5.12,4.87,4.78,7.29
EV/EBIT,15.31,21.65,32.06,21.00,19.01,15.37,12.92,10.50,9.03,12.72
EV/Cash Flow to Firm,2.79,0,10.42,3.62,1.84,5.38,5.66,4.94,4.85,8.23
EV/Free Cash Flow to Firm,1.87,14.65,6.78,1.31,1.53,3.34,3.82,3.43,3.49,5.46
Diluted Market Cap,0,0,0,0,0,0,0,0,0,55759
Diluted Enterprise Value,14160,21020,35718,70439,78057,80263,84154,88230,95066,156147
EV per Share,147.54,207.56,351.32,261.95,327.27,356.16,400.78,455.43,550.34,996.73
TTM Sales,8155,9108,9754,29003,41581,43634,45764,48097,51682,54022
TTM EBITDA,2779,3073,3239,10262,14694,15539,16437,18109,19871,20865
TTM Operating Income,925,971,1114,3355,4106,5221,6511,8405,10526,11962
TTM Cash Flow to Firm,5076,-787,3428,19454,42358,14929,14859,17850,19601,18496
TTM Free Cash Flow to Firm,7577,1434,5268,53589,51048,24054,22054,25729,27236,27872
