,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.01,0.00,0.00,0.16,0.06,0.05,0.28,0.10,0.05,0.05
Current Ratio,0.22,0.23,0.17,0.34,0.23,0.23,0.52,0.40,0.29,0.33
Quick Ratio,0.17,0.18,0.14,0.31,0.20,0.19,0.46,0.32,0.26,0.30
CFO/Avg Current Liab,1.60,1.52,1.31,1.39,1.16,1.02,0.96,1.31,1.45,1.22
Common Equity/Total Assets,-9.07,-7.18,-5.24,0.49,2.61,1.90,0.03,-3.60,-8.90,-10.26
Long-Term Debt/Equity (%),9391.39,14399.32,0,118.57,143.46,157.07,197.26,269.95,487.79,765.74
Long-Term Debt/Capital (%),112.43,109.15,106.12,82.14,82.64,83.18,87.32,97.28,106.71,111.46
Long-Term Debt/Total Assets (%),81.99,85.63,90.86,40.06,46.50,47.59,51.66,56.69,62.15,66.49
Total Debt/Equity (%),9391.39,14399.32,-77658.70,122.60,147.76,164.50,206.83,273.28,504.30,777.78
Total Debt/Capital (%),112.43,109.15,106.12,84.93,85.12,87.12,91.55,98.48,110.33,113.21
Total Debt/Total Assets (%),81.99,85.63,90.86,41.42,47.90,49.84,54.17,57.38,64.26,67.53
CFO/Total Liabilities,12.59,9.67,5.99,8.15,12.06,11.55,10.74,12.78,13.06,11.31
CFO/CapEx,0.86,1.06,1.28,0.24,1.38,1.29,1.63,1.85,2.13,1.59
Altman's Z-Score,0.88,0.51,0.27,0.89,1.33,1.35,1.37,1.47,1.40,1.64
