,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.10,0.14,0.13,0.10,0.09,0.10,0.12,0.19,0.17,0.10
Current Ratio,0.88,0.97,0.93,0.86,0.76,0.80,0.79,0.97,0.93,0.82
Quick Ratio,0.20,0.24,0.22,0.19,0.16,0.18,0.20,0.26,0.26,0.18
CFO/Avg Current Liab,0.33,0.42,0.42,0.48,0.39,0.36,0.33,0.42,0.27,0.32
Common Equity/Total Assets,37.55,42.27,45.26,45.09,41.76,36.97,35.61,35.27,35.60,34.26
Long-Term Debt/Equity (%),53.80,50.84,52.66,52.17,45.56,63.04,78.71,66.21,56.72,62.29
Long-Term Debt/Capital (%),31.80,30.98,30.70,30.37,27.31,34.33,39.25,36.56,34.03,34.97
Long-Term Debt/Total Assets (%),21.76,21.45,22.06,21.13,18.01,22.89,27.14,22.95,21.28,21.49
Total Debt/Equity (%),68.38,58.63,59.84,57.04,57.52,72.87,88.82,72.26,62.38,70.15
Total Debt/Capital (%),40.43,35.73,34.88,33.21,34.48,39.68,44.29,39.90,37.43,39.38
Total Debt/Total Assets (%),27.66,24.73,25.07,23.10,22.73,26.46,30.63,25.05,23.41,24.20
CFO/Total Liabilities,19.08,24.25,23.62,26.65,22.91,19.87,16.30,21.87,15.81,18.25
CFO/CapEx,1.77,2.35,2.39,2.97,2.82,2.68,2.36,3.51,1.85,1.73
Altman's Z-Score,4.77,5.13,4.82,4.74,5.11,4.80,4.62,4.82,5.07,5.05
