,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,15.25,16.77,14.48,15.10,32.72,41.63,22.33,29.44,28.08,33.15
Price/Earnings Average,15.50,15.44,15.41,15.89,24.84,40.28,21.08,27.65,28.87,32.26
Price/Earnings High,16.60,17.96,19.21,17.09,33.40,46.79,24.01,32.20,31.15,37.49
Price/Earnings Low,13.90,14.27,12.29,14.17,20.06,35.91,17.83,21.37,25.79,27.35
Price/Book Value,3.14,3.19,2.32,2.26,3.72,3.39,3.88,4.45,4.36,4.60
Price/Book Value Average,3.19,2.93,2.47,2.38,2.83,3.28,3.66,4.18,4.48,4.48
Price/Book Value High,3.42,3.41,3.08,2.56,3.80,3.81,4.17,4.87,4.83,5.20
Price/Book Value Low,2.86,2.71,1.97,2.12,2.28,2.93,3.10,3.23,4.00,3.80
Price/Tangible Book Value,3.82,4.04,3.14,3.19,5.08,5.67,6.47,6.77,6.04,6.88
Price/Tangible Book Value Average,3.88,3.72,3.34,3.35,3.86,5.49,6.11,6.36,6.21,6.69
Price/Tangible Book Value High,4.15,4.33,4.16,3.61,5.19,6.38,6.95,7.40,6.70,7.78
Price/Tangible Book Value Low,3.48,3.44,2.66,2.99,3.12,4.89,5.16,4.91,5.55,5.67
Price/Sales,0.51,0.57,0.44,0.42,0.64,0.54,0.63,0.71,0.67,0.63
Price/Sales Average,0.52,0.52,0.47,0.45,0.49,0.52,0.60,0.67,0.69,0.62
Price/Sales High,0.56,0.61,0.59,0.48,0.66,0.61,0.68,0.78,0.74,0.72
Price/Sales Low,0.47,0.48,0.37,0.40,0.40,0.47,0.51,0.52,0.62,0.52
Price/Cash Flow,10.51,9.61,7.77,6.53,11.39,10.01,13.16,11.03,15.88,13.31
Price/Cash Flow Average,10.67,8.84,8.26,6.87,8.64,9.68,12.42,10.35,16.32,12.95
Price/Cash Flow High,11.44,10.29,10.30,7.39,11.62,11.25,14.15,12.06,17.62,15.05
Price/Cash Flow Low,9.58,8.17,6.59,6.13,6.98,8.63,10.51,8.00,14.58,10.98
Price/Free Cash Flow,6.75,6.76,5.49,4.90,8.45,7.33,9.30,8.63,10.35,8.46
Price/Free Cash Flow Average,6.85,6.23,5.84,5.16,6.41,7.09,8.78,8.11,10.63,8.23
Price/Free Cash Flow High,7.34,7.24,7.28,5.55,8.62,8.24,10.00,9.44,11.48,9.56
Price/Free Cash Flow Low,6.15,5.75,4.66,4.60,5.18,6.32,7.43,6.27,9.50,6.98
EV/Sales,0.62,0.66,0.53,0.50,0.72,0.65,0.76,0.80,0.75,0.72
EV/Sales Average,0.63,0.61,0.56,0.52,0.57,0.63,0.72,0.76,0.77,0.70
EV/Sales High,0.67,0.70,0.67,0.56,0.73,0.71,0.80,0.87,0.82,0.80
EV/Sales Low,0.58,0.57,0.46,0.48,0.47,0.57,0.63,0.61,0.70,0.61
EV/EBITDA,8.33,8.81,7.58,7.44,11.65,10.18,12.56,13.30,11.77,14.06
EV/EBITDA Average,8.43,8.21,7.97,7.76,9.17,9.91,11.98,12.58,12.06,13.73
EV/EBITDA High,8.93,9.35,9.61,8.25,11.86,11.23,13.34,14.40,12.91,15.66
EV/EBITDA Low,7.73,7.68,6.63,7.06,7.67,9.03,10.48,10.07,10.93,11.92
EV/EBIT,11.07,11.79,10.55,10.73,17.65,15.14,19.27,19.87,16.61,21.59
EV/EBIT Average,11.22,10.99,11.10,11.19,13.90,14.73,18.38,18.80,17.02,21.09
EV/EBIT High,11.87,12.50,13.39,11.90,17.97,16.69,20.46,21.52,18.21,24.06
EV/EBIT Low,10.28,10.28,9.23,10.18,11.63,13.42,16.07,15.06,15.41,18.31
Last Price,74.75,84.98,66.36,66.42,107.73,94.80,116.58,140.49,137.52,142.15
High Price,81.37,90.97,88.00,75.19,109.98,106.56,125.38,153.66,152.57,160.77
Low Price,68.13,72.27,56.30,62.35,66.04,81.78,93.11,102.00,126.28,117.27
Enterprise Value,297602,320104,254224,244256,360703,332369,396275,448060,430894,441141
Enterprise Value Average,301466,298261,267583,254823,284112,323465,378098,423954,441497,430839
Enterprise Value High,319004,339440,322650,270987,367345,366473,420915,485213,472447,491415
Enterprise Value Low,276199,279077,222415,231851,237634,294611,330559,339480,399860,373965
