,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,56641,50381,50034,45938,46487,58033,72433,63246,57323,58923
ST Debt,12082,6689,6004,3920,9662,7830,8241,5296,5207,6603
LT Debt,44559,43692,44030,42018,36825,50203,64192,57950,52116,52320
Total Debt/EBITDA,1.58,1.39,1.49,1.40,1.50,1.78,2.30,1.88,1.57,1.88
Net Debt/EBITDA,1.29,1.06,1.04,0.99,1.04,1.31,1.27,0.80,0.64,0.97
Total Debt/EBIT,2.11,1.86,2.08,2.02,2.27,2.64,3.52,2.80,2.21,2.88
Net Debt/EBIT,1.72,1.41,1.45,1.43,1.58,1.95,1.95,1.19,0.90,1.48
EBITDA to Interest Expense,15.31,14.76,13.17,13.88,13.29,13.91,12.14,14.56,18.36,14.74
EBITDA-CapEx/Interest Expense,9.69,9.81,8.67,9.39,8.98,9.50,8.02,10.12,11.78,6.82
EBIT to Interest Expense,11.51,11.03,9.46,9.62,8.77,9.36,7.91,9.74,13.01,9.60
Interest Expense,2335,2461,2548,2367,2330,2346,2599,2315,1994,2128
Common Equity/Total Assets,37.55,42.27,45.26,45.09,41.76,36.97,35.61,35.27,35.60,34.26
Long-Term Debt/Equity (%),53.80,50.84,52.66,52.17,45.56,63.04,78.71,66.21,56.72,62.29
Long-Term Debt/Capital (%),31.80,30.98,30.70,30.37,27.31,34.33,39.25,36.56,34.03,34.97
Long-Term Debt/Total Assets (%),21.76,21.45,22.06,21.13,18.01,22.89,27.14,22.95,21.28,21.49
Total Debt/Equity (%),68.38,58.63,59.84,57.04,57.52,72.87,88.82,72.26,62.38,70.15
Total Debt/Capital (%),40.43,35.73,34.88,33.21,34.48,39.68,44.29,39.90,37.43,39.38
Total Debt/Total Assets (%),27.66,24.73,25.07,23.10,22.73,26.46,30.63,25.05,23.41,24.20
Net Debt to Equity,55.85,44.63,41.82,40.36,39.94,53.87,49.28,30.61,25.37,36.11
Net Debt/Capital (%),34.83,29.08,25.95,24.72,25.20,30.97,26.08,19.03,16.85,21.55
EBITDA,35742,36320,33559,32844,30966,32635,31555,33700,36600,31373
EBITDA-CapEx,22627,24146,22082,22225,20915,22291,20850,23436,23494,14516
Operating Income (Loss),26872,27147,24105,22764,20437,21957,20568,22548,25942,20428
