,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,10180,11081,11401,11155,13600,14198,14539,16205,19374,17873
+ Sales & Services Revenue,10180,11081,11401,11155,13600,14198,14539,16205,19374,17873
- Cost of Revenue,4622,4997,5229,5109,6811,6993,7133,7939,9556,9086
+ Cost of Goods & Services,4622,4997,5229,5109,6811,6993,7133,7939,9556,9086
Gross Profit,5558,6084,6172,6046,6789,7205,7406,8266,9818,8787
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1701,1610,1508,1400,1535,1607,1771,1953,2330,2298
"+ Selling, General & Admin",1540,1453,1380,1301,1446,1557,1674,1847,2183,2147
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,161,157,128,99,89,50,97,106,147,151
Operating Income (Loss),3857,4474,4664,4646,5254,5598,5635,6313,7488,6489
- Non-Operating (Income) Loss,-116,79,62,186,-5,220,-152,-211,-685,199
"+ Interest Expense, Net",189,203,178,165,156,80,106,143,118,60
+ Interest Expense,211,232,204,205,205,184,203,205,205,212
- Interest Income,22,29,26,40,49,104,97,62,87,152
+ Other Non-Op (Income) Loss,-305,-124,-116,21,-161,140,-258,-354,-803,139
Pretax Income,3973,4395,4602,4460,5259,5378,5787,6524,8173,6290
- Income Tax Expense (Benefit),1022,1131,1250,1290,270,1076,1261,1238,1968,1296
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2951,3264,3352,3170,4989,4302,4526,5286,6205,4994
- Net Extraordinary Losses (Gains),38,-60,14,-4,74,-6,100,708,608,-368
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,38,-60,14,-4,74,-6,100,708,608,-368
Income (Loss) Incl. MI,2913,3324,3338,3174,4915,4308,4426,4578,5597,5362
- Minority Interest,-19,30,-7,2,-37,3,-50,-354,-304,184
"Net Income, GAAP",2932,3294,3345,3172,4952,4305,4476,4932,5901,5178
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2932,3294,3345,3172,4952,4305,4476,4932,5901,5178
Basic Weighted Avg Shares,171,169,167,165,163,161,157,153,152,151
"Basic EPS, GAAP",17.16,19.50,20.02,19.21,30.42,26.75,28.57,32.13,38.76,34.31
Basic EPS from Cont Ops,17.27,19.32,20.06,19.20,30.64,26.73,28.89,34.44,40.76,33.09
Diluted Weighted Avg Shares,175,172,170,167,165,163,158,155,154,152
"Diluted EPS, GAAP",16.80,19.17,19.71,18.97,30.00,26.48,28.31,31.85,38.22,33.97
Diluted EPS from Cont Ops,16.91,19.00,19.75,18.95,30.22,26.46,28.63,34.14,40.19,32.76
EBITDA,4148,4752,4911,4875,5494,5818,6040,6671,7903,6907
EBITDA Margin (%),40.75,42.88,43.08,43.70,40.40,40.98,41.54,41.17,40.79,38.64
EBITA,3987,4595,4783,4776,5405,5768,5943,6565,7756,6756
EBIT,3857,4474,4664,4646,5254,5598,5635,6313,7488,6489
Gross Margin (%),54.60,54.90,54.14,54.20,49.92,50.75,50.94,51.01,50.68,49.16
Operating Margin (%),37.89,40.38,40.91,41.65,38.63,39.43,38.76,38.96,38.65,36.31
Profit Margin (%),28.80,29.73,29.34,28.44,36.41,30.32,30.79,30.44,30.46,28.97
Sales per Employee,892982,908279,877000,858077,978417,952886,897469,982121,1052935,902677
Dividend per Share,6.84,7.92,8.84,9.36,10.21,12.23,13.38,14.72,16.73,19.81
Depreciation Expense,161,157,128,99,89,50,97,106,147,151
