,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,3206,3533,3432,3678,4248,4663,5178,6914,6304,7581
"+ Cash, Cash Equivalents & STI",506,580,158,188,267,235,240,1377,345,382
+ Cash & Cash Equivalents,506,580,158,188,267,235,240,1377,345,382
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,0,0,7,11,108,58,77,91,97,136
"+ Accounts Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,7,11,108,58,77,91,97,136
+ Inventories,2553,2783,3074,3259,3609,4097,4677,5247,5614,6761
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,2553,2783,3074,3259,3609,4097,4677,5247,5614,6761
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,147,170,193,220,263,273,184,199,247,303
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,7662,7691,7825,7995,8269,8541,17647,18948,20024,21502
"+ Property, Plant & Equip, Net",2080,2116,2264,2434,2701,2971,9255,10009,10847,11997
"+ Property, Plant & Equip",3453,3754,4170,4595,5175,5519,12075,13373,14439,15906
- Accumulated Depreciation,1373,1637,1906,2161,2474,2548,2820,3364,3592,3909
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,5582,5575,5561,5560,5568,5570,8392,8939,9176,9505
+ Total Intangible Assets,5546,5540,5540,5539,5539,5539,5539,5538,5538,5538
+ Goodwill,4339,4339,4339,4339,4339,4339,4339,4339,4339,4339
+ Other Intangible Assets,1208,1202,1201,1201,1200,1200,1200,1200,1200,1200
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
