,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
+ Net Income,1617,1465,242,397,675,-754,-250,821,1500,-1706
+ Depreciation & Amortization,1244,1114,1154,2128,2056,1812,1566,1212,929,828
+ Non-Cash Items,189,256,210,821,988,749,265,40,526,380
+ Stock-Based Compensation,156,162,191,394,377,306,308,318,326,318
+ Deferred Income Taxes,-13,28,-149,12,-348,374,-82,-242,114,-34
+ Asset Impairment Charge,0,0,0,285,221,38,40,0,0,19
+ Other Non-Cash Adj,46,66,168,130,738,31,-1,-36,86,77
+ Chg in Non-Cash Work Cap,-234,-593,377,91,486,-260,-757,-175,-1075,90
+ (Inc) Dec in Accts Receiv,-175,458,466,-487,-244,993,-1175,121,-546,1206
+ (Inc) Dec in Inventories,0,-143,306,-204,-598,-339,200,-546,-22,-60
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-36,-871,-312,492,21,-558,451,354,-36,-709
+ Inc (Dec) in Other,-23,-37,-83,290,1307,-356,-233,-104,-471,-347
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,2816,2242,1983,3437,4205,1547,824,1898,1880,-408
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,7,0,21,26,119,0,143,15,0
+ Disp of Fixed Prod Assets,0,7,0,21,26,119,0,143,15,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-628,-612,-584,-557,-809,-757,-647,-1003,-1107,-807
+ Acq of Fixed Prod Assets,-628,-612,-584,-557,-809,-757,-647,-1003,-1107,-807
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-489,-89,901,198,-4,83,16,7,-26,0
+ Dec in LT Investment,72,768,1609,230,18,103,16,7,0,0
+ Inc in LT Investment,-561,-857,-708,-32,-22,-20,0,0,-26,0
+ Net Cash From Acq & Div,0,0,0,-20,-100,0,-22,0,32,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,32,0
+ Cash for Acq of Subs,0,0,0,-20,-100,0,-22,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-819,-259,-9925,-278,-768,-717,931,88,-106,45
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1936,-953,-9608,-636,-1655,-1272,278,-765,-1192,-762
+ Dividends Paid,-259,-396,-464,-574,-593,-584,-595,0,0,0
+ Net Cash From Debt,475,130,11929,-4291,-2793,-685,-982,-886,-1727,0
+ Cash From Debt,2992,255,17233,7898,14281,0,0,0,1894,1180
+ Repayments of Debt,-2517,-125,-5304,-12189,-17074,-685,-982,-886,-3621,-1180
+ Cash (Repurchase) of Equity,-816,-970,-60,0,-591,-563,0,0,0,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-816,-970,-60,0,-591,-563,0,0,0,0
+ Other Financing Activities,215,167,-654,270,77,3,69,69,9,875
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-385,-1069,10751,-4595,-3900,-1829,-1508,-817,-1718,875
Effect of Foreign Exchange Rates,0,0,1,-3,1,4,-1,6,-13,-9
Net Changes in Cash,495,220,3126,-1794,-1350,-1554,-406,316,-1030,-295
EBITDA,3182,2916,1965,4314,5888,2065,1933,2385,3363,-264
EBITDA Margin (%),21.03,20.01,15.12,22.59,28.52,12.46,11.55,14.09,17.89,-2.14
Net Cash Paid for Acquisitions,0,0,0,20,100,0,22,0,-32,0
Free Cash Flow,2188,1630,1399,2880,3396,790,177,895,773,-1215
Free Cash Flow to Firm,2240,1676,0,3492,3892,0,0,1154,962,0
Free Cash Flow to Equity,2663,1767,13328,-1390,629,224,-805,152,-939,-363
Free Cash Flow per Basic Share,9.31,7.03,5.85,10.00,11.43,2.71,0.59,2.93,2.48,-3.82
Price/Free Cash Flow,6.53,6.81,4.30,6.79,4.74,6.03,8.51,7.53,4.80,29.97
Cash Flow to Net Income,1.74,1.53,8.19,8.66,6.23,-2.05,-3.30,2.31,1.25,0.24
