,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.03,0.02,0.02,0.03,0.14,0.08,0.13,0.35,0.33,0.04
Current Ratio,0.51,0.70,0.54,0.41,0.76,0.51,0.50,0.74,0.73,0.61
Quick Ratio,0.28,0.34,0.31,0.25,0.55,0.41,0.40,0.63,0.62,0.44
CFO/Avg Current Liab,0.35,0.41,0.62,0.53,0.68,0.32,0.52,0.29,0.60,0.64
Common Equity/Total Assets,5.22,4.46,4.40,-10.40,-14.71,-12.05,-9.25,-6.37,-3.41,-2.48
Long-Term Debt/Equity (%),124.70,154.37,154.50,291.49,537.96,260.51,281.26,305.80,256.46,199.22
Long-Term Debt/Capital (%),67.99,79.54,78.77,100.71,129.71,120.37,114.83,102.25,99.74,101.02
Long-Term Debt/Total Assets (%),31.40,36.76,36.78,42.16,49.97,44.31,46.38,49.77,48.97,45.99
Total Debt/Equity (%),162.66,175.33,177.64,361.35,573.17,286.23,301.05,338.22,274.97,203.46
Total Debt/Capital (%),88.68,90.34,90.56,124.84,138.20,132.26,122.90,113.09,106.94,103.17
Total Debt/Total Assets (%),40.95,41.75,42.28,52.27,53.24,48.68,49.64,55.05,52.50,46.96
CFO/Total Liabilities,7.06,6.83,8.67,9.13,9.93,4.24,6.98,3.82,7.65,7.57
CFO/CapEx,0.92,0.77,1.19,1.10,1.34,0.53,0.93,0.54,1.15,0.97
Altman's Z-Score,0.72,0.69,0.70,0.52,0.56,0.62,0.68,0.54,0.76,0.79
