,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,419,421,424,442,445,512,541,543,570,572
Diluted Weighted Avg Shares,419,421,424,426,444,494,542,543,546,572
Basic Weighted Avg Shares,418,420,422,426,444,492,535,542,545,571
Revenue per Share,35.69,35.83,35.61,34.18,31.57,22.89,20.63,19.91,20.43,21.82
EBITDA per Share,6.25,6.10,9.88,10.33,9.64,7.61,5.71,5.32,7.03,5.78
Operating Income per Share,5.75,2.53,5.53,5.64,5.81,4.79,3.43,3.11,4.09,3.47
"Basic EPS, GAAP",0.94,0.71,1.37,-14.50,-3.88,1.99,1.70,1.99,2.35,0.71
Basic EPS from Cont Ops,0.90,0.51,1.37,-14.50,-3.88,2.08,1.69,1.85,2.27,0.77
"Diluted EPS, GAAP",0.94,0.71,1.36,-14.50,-3.88,1.99,1.68,1.99,2.35,0.71
Diluted EPS from Cont Ops,0.89,0.51,1.36,-14.50,-3.88,2.07,1.67,1.85,2.27,0.77
Dividend per Share,2.20,1.44,1.44,1.43,1.44,1.57,1.53,1.56,1.56,1.56
Cash Flow per Share,6.37,6.46,8.17,7.91,8.58,2.87,4.61,2.63,5.16,4.70
Free Cash Flow per Basic Share,-0.54,-1.98,1.31,0.71,2.18,-2.57,-0.37,-2.28,0.67,-0.13
Cash & Equivalents per Share,0.52,0.20,0.31,0.45,1.32,0.72,1.16,3.19,2.56,0.28
Book Value per Share,6.29,5.53,5.43,-10.15,-13.96,-9.43,-7.24,-5.22,-2.71,-2.00
Tangible Book Value per Share,14.99,14.26,14.18,1.41,-3.80,2.20,2.36,2.85,5.36,8.78
