,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),14.10,12.06,24.99,0,0,0,0,0,0,0
Return on Assets (%),0.78,0.58,1.11,-12.96,-4.04,3.28,2.21,2.49,2.85,0.89
Return on Capital (%),4.46,0,5.10,0,0,13.27,10.62,10.11,9.69,3.07
Return on Invested Capital (%),4.75,0,4.34,0,0,5.93,5.37,4.93,5.43,1.84
Gross Margin (%),56.70,53.51,58.92,62.37,67.35,67.61,68.97,71.55,69.05,63.14
EBITDA Margin (%),17.50,17.02,27.75,30.22,30.52,33.23,27.67,26.73,34.41,26.48
Operating Margin (%),16.10,7.06,15.53,16.50,18.39,20.94,16.64,15.62,20.02,15.91
Incremental Operating Margin (%),-155.70,-1015.15,-5530.43,-14.87,-32.11,7.98,230.97,61.63,159.06,-18.61
Pretax Margin (%),3.82,1.14,5.94,-63.40,-5.91,13.43,10.12,10.46,14.00,11.55
Profit Margin (%),2.63,1.99,3.85,-42.42,-12.30,11.97,8.26,10.00,11.53,3.26
Net Income to Common Margin (%),2.63,1.99,3.85,-42.42,-12.30,8.71,8.23,10.00,11.53,3.26
Effective Tax Rate (%),34.21,0,35.27,0,0,32.41,19.07,11.16,20.53,69.49
Dvd Payout Ratio (%),245.33,283.57,105.02,-9.89,-37.06,61.83,90.67,84.25,68.52,188.77
Sustainable Growth Rate (%),-20.49,-22.14,-1.25,0,0,0,0,0,0,0
