,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,413,452,591,894,980,1035,1291,1334,1682,2015
ST Debt,17,116,14,19,20,50,56,50,101,106
LT Debt,396,336,577,875,960,985,1235,1284,1581,1908
Total Debt/EBITDA,0.81,0.84,1.05,1.45,1.42,1.35,1.58,1.51,1.53,1.63
Net Debt/EBITDA,0.59,0.68,0.87,1.19,1.20,1.12,1.33,1.40,1.44,1.55
Total Debt/EBIT,0.92,0.95,1.18,1.63,1.60,1.51,1.77,1.70,1.69,1.79
Net Debt/EBIT,0.67,0.77,0.98,1.34,1.35,1.25,1.49,1.58,1.59,1.70
EBITDA to Interest Expense,22.35,22.03,20.59,21.97,21.05,22.24,21.84,22.86,25.50,22.37
EBITDA-CapEx/Interest Expense,18.73,18.38,17.58,17.55,17.16,18.11,19.24,20.46,23.01,20.18
EBIT to Interest Expense,19.74,19.47,18.26,19.52,18.73,19.79,19.47,20.30,23.00,20.33
Interest Expense,23,25,27,28,33,35,37,39,43,55
Common Equity/Total Assets,94.66,117.35,133.41,141.51,134.67,150.54,161.32,181.06,176.14,192.63
Long-Term Debt/Equity (%),42.35,46.66,99.40,201.19,175.44,166.93,293.59,454.29,922.18,7697.66
Long-Term Debt/Capital (%),16.16,11.95,17.57,22.10,21.75,19.79,21.33,19.97,20.96,21.83
Long-Term Debt/Total Assets (%),18.39,16.71,28.59,40.39,37.66,37.61,44.29,45.63,47.52,54.65
Total Debt/Equity (%),44.17,62.81,101.90,205.55,179.04,175.35,306.86,472.09,981.18,8125.41
Total Debt/Capital (%),16.85,16.09,18.01,22.58,22.20,20.79,22.30,20.75,22.30,23.04
Total Debt/Total Assets (%),19.19,22.50,29.30,41.26,38.43,39.51,46.29,47.41,50.56,57.68
Net Debt to Equity,32.21,50.96,84.86,169.07,151.87,145.17,257.48,438.75,923.68,7738.35
Net Debt/Capital (%),12.88,13.46,15.46,19.34,19.49,17.85,19.41,19.57,21.27,22.19
EBITDA,508,540,565,616,690,768,817,883,1103,1239
EBITDA-CapEx,425,451,483,492,563,625,720,790,995,1118
Operating Income (Loss),448,478,501,547,614,683,728,784,995,1126
