,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5585,6165,6188,6555,7190,8615,9165,9637,12168,14814
+ Sales & Services Revenue,5585,6165,6188,6555,7190,8615,9165,9637,12168,14814
- Cost of Revenue,4653,5124,5041,5370,5990,7256,7659,8187,10298,12341
+ Cost of Goods & Services,4653,5124,5041,5370,5990,7256,7659,8187,10298,12341
Gross Profit,931,1041,1146,1186,1199,1359,1506,1450,1870,2473
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,355,410,430,465,576,678,772,737,824,1141
"+ Selling, General & Admin",120,152,167,185,273,324,384,348,396,570
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,235,257,264,279,302,355,388,389,429,571
Operating Income (Loss),577,632,716,721,624,681,734,713,1046,1332
- Non-Operating (Income) Loss,23,27,25,25,29,40,53,47,46,50
"+ Interest Expense, Net",23,27,25,25,28,40,51,47,45,49
+ Interest Expense,23,27,25,25,29,40,53,47,46,50
- Interest Income,0,0,0,0,0,0,2,0,0,1
+ Other Non-Op (Income) Loss,0,0,0,0,0,0,2,0,0,1
Pretax Income,554,605,690,696,595,641,681,666,1000,1281
- Income Tax Expense (Benefit),211,230,263,264,-91,151,165,160,239,312
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,342,375,427,432,686,490,516,506,761,969
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,342,375,427,432,686,490,516,506,761,969
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",342,375,427,432,686,490,516,506,761,969
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",342,375,427,432,686,490,516,506,761,969
Basic Weighted Avg Shares,117,117,114,111,110,109,106,106,105,104
"Basic EPS, GAAP",2.92,3.22,3.75,3.88,6.25,4.50,4.86,4.79,7.24,9.34
Basic EPS from Cont Ops,2.92,3.22,3.75,3.88,6.25,4.50,4.86,4.79,7.24,9.34
Diluted Weighted Avg Shares,119,118,117,113,111,110,109,107,107,105
"Diluted EPS, GAAP",2.87,3.16,3.66,3.81,6.18,4.43,4.75,4.74,7.14,9.21
Diluted EPS from Cont Ops,2.87,3.16,3.66,3.81,6.18,4.43,4.75,4.74,7.14,9.21
EBITDA,830,926,1055,1083,1007,1117,1233,1240,1603,1976
EBITDA Margin (%),14.86,15.02,17.06,16.51,14.01,12.96,13.45,12.87,13.17,13.34
EBITA,577,632,716,721,624,681,734,713,1046,1332
EBIT,577,632,716,721,624,681,734,713,1046,1332
Gross Margin (%),16.68,16.89,18.52,18.09,16.68,15.78,16.43,15.05,15.37,16.69
Operating Margin (%),10.33,10.24,11.57,11.00,8.68,7.91,8.01,7.40,8.59,8.99
Profit Margin (%),6.13,6.08,6.90,6.59,9.55,5.68,5.63,5.25,6.25,6.54
Sales per Employee,302408,305856,286970,295424,291300,311896,315434,317944,368234,398751
Dividend per Share,0.45,0.80,0.85,0.89,0.92,0.97,1.05,1.08,1.18,1.61
Depreciation Expense,253,294,340,362,384,436,499,527,557,645
