,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,72596,72618,73785,69495,72714,75356,78112,93561,106005,109120
+ Sales & Services Revenue,72596,72618,73785,69495,72714,75356,78112,93561,106005,109120
- Cost of Revenue,51160,51278,51997,48872,51125,53299,54864,66177,74963,82229
+ Cost of Goods & Services,51160,51278,51997,48872,51125,53299,54864,66177,74963,82229
Gross Profit,21436,21340,21788,20623,21589,22057,23248,27384,31042,26891
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,17598,16805,16878,15654,17365,17947,18590,20845,22096,23043
"+ Selling, General & Admin",15375,14676,14665,13356,15140,15723,16233,18615,19752,20658
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,2223,2129,2213,2298,2225,2224,2357,2230,2344,2385
Operating Income (Loss),3838,4535,4910,4969,4224,4110,4658,6539,8946,3848
- Non-Operating (Income) Loss,735,882,-13,1004,594,434,468,993,39,430
"+ Interest Expense, Net",1126,882,607,1004,653,461,477,977,421,478
+ Interest Expense,1126,882,607,1004,653,461,477,977,421,478
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-391,0,-620,0,-59,-27,-9,16,-382,-48
Pretax Income,3103,3653,4923,3965,3630,3676,4190,5546,8907,3418
- Income Tax Expense (Benefit),1132,1204,1602,1296,722,746,921,1178,1961,638
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1971,2449,3321,2669,2908,2930,3269,4368,6946,2780
- Net Extraordinary Losses (Gains),0,4085,-42,-68,-6,-7,-12,0,0,0
+ Discontinued Operations,-723,-4085,42,68,6,7,12,0,0,0
+ Extraord. & Accounting Changes,723,8170,-84,-136,-12,-14,-24,0,0,0
Income (Loss) Incl. MI,1971,-1636,3363,2737,2914,2937,3281,4368,6946,2780
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1971,-1636,3363,2737,2914,2937,3281,4368,6946,2780
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1971,-1636,3363,2737,2914,2937,3281,4368,6946,2780
Basic Weighted Avg Shares,635,635,628,578,548,529,511,501,488,462
"Basic EPS, GAAP",3.10,-2.58,5.36,4.74,5.32,5.56,6.42,8.73,14.23,6.02
Basic EPS from Cont Ops,3.10,3.86,5.29,4.62,5.31,5.54,6.40,8.73,14.23,6.02
Diluted Weighted Avg Shares,642,640,633,583,551,533,516,505,493,465
"Diluted EPS, GAAP",3.07,-2.56,5.31,4.70,5.29,5.51,6.36,8.64,14.10,5.98
Diluted EPS from Cont Ops,3.07,3.83,5.25,4.58,5.28,5.50,6.34,8.64,14.10,5.98
EBITDA,6061,6664,7123,7267,6669,6584,7262,9024,11588,6548
EBITDA Margin (%),8.35,9.18,9.65,10.46,9.17,8.74,9.30,9.65,10.93,6.00
EBITA,3838,4535,4910,4969,4444,4110,4658,6539,8946,3848
EBIT,3838,4535,4910,4969,4224,4110,4658,6539,8946,3848
Gross Margin (%),29.53,29.39,29.53,29.68,29.69,29.27,29.76,29.27,29.28,24.64
Operating Margin (%),5.29,6.25,6.65,7.15,5.81,5.45,5.96,6.99,8.44,3.53
Profit Margin (%),2.72,-2.25,4.56,3.94,4.01,3.90,4.20,4.67,6.55,2.55
Sales per Employee,198350,209274,216378,215155,210765,209322,212261,228756,235567,248000
Dividend per Share,1.58,1.90,2.17,2.33,2.44,2.53,2.60,2.68,3.17,3.97
Depreciation Expense,2223,2129,2213,2298,2225,2474,2604,2485,2642,2700
