,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,910,907,920,790,1298,1866,1717,1343,2625,1917
+ Depreciation & Amortization,193,227,247,314,407,382,241,111,32,137
+ Non-Cash Items,609,198,2,664,79,271,1139,-86,-1538,2543
+ Stock-Based Compensation,35,44,58,99,100,99,96,101,104,120
+ Deferred Income Taxes,29,5,-76,11,303,98,53,-191,146,-27
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,545,149,20,554,-324,74,990,4,-1788,2450
+ Chg in Non-Cash Work Cap,-133,-12,-38,-79,31,-13,-191,305,34,-128
+ (Inc) Dec in Accts Receiv,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Other,-133,-12,-38,-79,31,-13,-191,305,34,-128
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1579,1320,1131,1689,1815,2506,2906,1673,1153,4469
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,8,1,1,0,0,2,18,0,4,16
+ Disp of Fixed Prod Assets,8,1,1,0,0,2,18,0,4,16
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-100,-97,-75,-145,-112,-99,-85,-63,-66,-108
+ Acq of Fixed Prod Assets,-100,-97,-75,-145,-112,-99,-85,-63,-66,-96
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,-12
+ Net Change in LT Investment,-3045,508,824,-2436,-1327,878,1043,-17577,-11110,6636
+ Dec in LT Investment,5545,4105,4372,10364,6832,6742,6831,13115,17138,15446
+ Inc in LT Investment,-8590,-3597,-3548,-12800,-8159,-5864,-5788,-30692,-28248,-8810
+ Net Cash From Acq & Div,673,-104,0,-481,-144,124,-185,0,-29,-58
+ Cash from Divestitures,673,10,0,0,0,124,0,0,0,0
+ Cash for Acq of Subs,0,-114,0,-481,-144,0,-185,0,-29,-58
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-1760,-3124,-2773,-3395,-656,-3387,-5709,-7081,-3867,-17420
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-4224,-2816,-2023,-6457,-2239,-2482,-4918,-24721,-15068,-10934
+ Dividends Paid,-217,-240,-267,-335,-480,-656,-804,-829,-823,-854
+ Net Cash From Debt,1028,372,2584,1519,2104,-574,-1505,1099,-1363,8016
+ Cash From Debt,2573,1727,3756,2827,2852,2306,2129,3607,1203,16596
+ Repayments of Debt,-1545,-1355,-1172,-1308,-748,-2880,-3634,-2508,-2566,-8580
+ Cash (Repurchase) of Equity,-448,-457,-426,-108,-639,-1078,-817,-126,-1117,6
+ Increase in Capital Stock,26,27,22,32,25,20,18,8,27,6
+ Decrease in Capital Stock,-474,-484,-448,-140,-664,-1098,-835,-134,-1144,0
+ Other Financing Activities,2315,1857,-1045,3762,-567,2291,5192,23263,17040,-729
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,2678,1532,846,4838,418,-17,2066,23407,13737,6439
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,33,36,-46,70,-6,7,54,359,-178,-26
EBITDA,193,227,247,314,407,382,241,111,32,137
EBITDA Margin (%),4.90,5.77,6.07,6.60,6.71,6.12,3.90,1.71,0.45,1.95
Net Cash Paid for Acquisitions,-673,104,0,481,144,-124,185,0,29,58
Free Cash Flow,1479,1223,1056,1544,1703,2407,2821,1610,1087,4361
Free Cash Flow to Firm,1254,1029,850,1218,1293,1589,1701,1054,849,3636
Free Cash Flow to Equity,2492,1574,3617,4401,3097,2194,1687,2603,-378,12887
Free Cash Flow per Basic Share,1.63,1.40,1.26,1.66,1.59,2.31,2.84,1.66,1.15,4.72
Price/Free Cash Flow,7.27,8.74,9.28,9.35,11.39,5.92,6.78,9.12,18.21,3.55
Cash Flow to Net Income,1.74,1.47,1.23,2.14,1.40,1.34,1.69,1.25,0.44,2.33
