,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.21,0.20,0.17,0.16,0.12,0.12,0.15,0.60,0.08,0.08
Current Ratio,1.13,1.14,1.12,1.12,1.05,0.97,1.01,1.56,0.94,0.97
Quick Ratio,0.35,0.33,0.28,0.26,0.20,0.18,0.25,0.71,0.15,0.15
CFO/Avg Current Liab,0.31,0.24,0.23,0.21,0.19,0.17,0.18,0.27,0.17,0.20
Common Equity/Total Assets,23.68,27.25,30.12,24.60,25.16,29.04,36.12,31.31,32.15,34.56
Long-Term Debt/Equity (%),41.87,39.92,42.15,66.35,63.31,54.25,59.00,92.14,81.16,84.15
Long-Term Debt/Capital (%),46.13,41.24,39.82,50.86,45.57,35.23,38.04,51.28,40.95,39.67
Long-Term Debt/Total Assets (%),20.59,19.14,19.93,25.46,23.61,18.83,23.89,32.98,25.84,24.86
Total Debt/Equity (%),42.59,39.92,42.15,66.35,71.46,70.31,65.93,92.14,97.05,94.92
Total Debt/Capital (%),46.94,41.24,39.82,50.86,51.44,45.66,42.51,51.28,48.97,44.75
Total Debt/Total Assets (%),20.94,19.14,19.93,25.46,26.65,24.40,26.70,32.98,30.90,28.04
CFO/Total Liabilities,8.98,10.92,10.96,8.28,9.18,10.03,11.62,10.85,7.90,11.60
CFO/CapEx,4.99,4.91,5.15,5.39,6.31,9.26,7.58,6.66,6.64,11.22
Altman's Z-Score,3.21,3.32,3.55,2.81,2.77,2.75,4.10,3.50,3.73,3.34
