,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1354,2128,1933,2516,3553,3856,4578,3956,5450,6110
"+ Cash, Cash Equivalents & STI",338,477,447,475,941,1035,1271,935,1520,1435
+ Cash & Cash Equivalents,338,477,447,475,941,1035,1271,935,1520,1435
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,573,664,638,1202,1444,1422,1528,1367,1732,2065
"+ Accounts Receivable, Net",573,664,638,1202,1444,1422,1528,1367,1732,2065
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,442,986,848,839,1168,1399,1778,1655,2198,2610
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2623,6537,6218,7074,7758,7326,7630,7238,7917,7983
"+ Property, Plant & Equip, Net",54,74,81,143,180,186,200,203,236,295
"+ Property, Plant & Equip",111,135,164,253,311,352,414,469,565,575
- Accumulated Depreciation,57,61,83,111,131,165,214,266,329,281
+ LT Investments & Receivables,0,142,77,36,33,43,30,7,52,74
+ LT Investments,0,142,77,36,33,43,30,7,52,74
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2569,6322,6060,6896,7545,7098,7400,7028,7628,7614
+ Total Intangible Assets,2424,6249,5990,6825,7430,6950,7175,6835,7414,7332
+ Goodwill,1553,3797,3722,4172,4705,4542,4833,4719,5108,5201
+ Other Intangible Assets,871,2452,2268,2653,2725,2408,2342,2116,2306,2131
