,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,34476,36958,36849,35674,40045,42256,45334,45998,48412,51899
ST Debt,12898,12578,13017,11915,14154,15019,15105,13264,15524,18303
LT Debt,21578,24381,23833,23760,25891,27237,30229,32734,32888,33596
Total Debt/EBITDA,4.68,5.46,7.61,7.84,6.94,5.87,5.99,6.35,4.55,4.29
Net Debt/EBITDA,4.21,4.90,6.75,6.89,5.32,5.33,5.48,5.37,3.79,3.90
Total Debt/EBIT,5.54,6.77,10.65,11.94,9.88,8.01,8.16,8.97,5.63,5.09
Net Debt/EBIT,4.98,6.07,9.45,10.49,7.58,7.27,7.47,7.59,4.70,4.63
EBITDA to Interest Expense,9.94,10.19,7.12,5.95,6.41,5.98,5.17,5.81,10.72,11.38
EBITDA-CapEx/Interest Expense,6.73,6.19,2.97,2.09,3.53,3.53,2.81,3.68,8.12,7.81
EBIT to Interest Expense,8.40,8.23,5.09,3.91,4.51,4.38,3.79,4.11,8.66,9.59
Interest Expense,741,664,680,764,900,1204,1466,1247,993,1062
Common Equity/Total Assets,38.93,41.87,46.54,47.99,44.97,45.68,47.24,48.66,49.34,52.66
Long-Term Debt/Equity (%),210.15,268.94,352.68,363.03,270.42,240.93,264.45,252.89,178.41,165.03
Long-Term Debt/Capital (%),37.43,38.92,37.34,37.40,37.18,36.66,37.86,39.66,36.58,33.80
Long-Term Debt/Total Assets (%),36.25,39.75,41.13,40.98,39.36,38.85,41.40,43.59,39.10,37.32
Total Debt/Equity (%),335.77,407.68,545.30,545.08,418.25,373.78,396.59,355.36,262.62,254.94
Total Debt/Capital (%),59.80,59.00,57.73,56.16,57.50,56.87,56.78,55.72,53.84,52.21
Total Debt/Total Assets (%),57.92,60.26,63.59,61.53,60.87,60.27,62.09,61.26,57.56,57.65
Net Debt to Equity,301.64,365.91,483.71,478.83,320.75,339.24,362.85,300.77,219.13,231.49
Net Debt/Capital (%),57.20,56.36,54.78,52.95,50.92,54.48,54.58,51.58,49.32,49.80
EBITDA,7365,6768,4843,4548,5769,7201,7573,7248,10645,12084
EBITDA-CapEx,4990,4109,2016,1592,3177,4251,4124,4592,8065,8296
Operating Income (Loss),6225,5461,3460,2988,4053,5274,5554,5130,8595,10189
