,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,8.95,9.79,13.41,18.03,19.58,18.08,16.91,25.74,17.89,16.95
Price/Earnings Average,9.37,10.04,15.13,16.67,16.92,20.39,15.33,19.68,17.49,15.49
Price/Earnings High,10.41,10.89,16.89,18.48,19.79,23.87,17.16,27.74,20.92,19.08
Price/Earnings Low,8.66,9.06,12.36,14.51,12.93,17.48,12.91,12.10,11.89,12.12
Price/Book Value,1.33,1.15,0.92,0.99,1.44,1.32,1.58,1.94,2.54,2.50
Price/Book Value Average,1.39,1.18,1.03,0.91,1.24,1.49,1.43,1.48,2.48,2.29
Price/Book Value High,1.54,1.28,1.15,1.01,1.46,1.74,1.60,2.09,2.97,2.82
Price/Book Value Low,1.28,1.06,0.84,0.79,0.95,1.28,1.20,0.91,1.69,1.79
Price/Tangible Book Value,3.29,3.59,4.14,4.88,5.12,6.37,7.63,8.30,7.60,7.67
Price/Tangible Book Value Average,3.44,3.68,4.67,4.51,4.42,7.18,6.92,6.34,7.43,7.01
Price/Tangible Book Value High,3.82,4.00,5.21,5.00,5.17,8.40,7.74,8.94,8.89,8.64
Price/Tangible Book Value Low,3.18,3.32,3.81,3.93,3.38,6.15,5.82,3.90,5.05,5.49
Price/Sales,0.84,0.86,0.90,1.03,1.42,1.15,1.40,1.99,2.42,2.30
Price/Sales Average,0.88,0.88,1.02,0.95,1.23,1.29,1.27,1.52,2.37,2.10
Price/Sales High,0.97,0.96,1.14,1.06,1.44,1.51,1.42,2.15,2.83,2.59
Price/Sales Low,0.81,0.79,0.83,0.83,0.94,1.11,1.07,0.94,1.61,1.64
Price/Cash Flow,9.73,8.77,6.96,7.30,19.22,23.53,16.12,9.46,13.81,25.72
Price/Cash Flow Average,10.19,9.00,7.85,6.75,16.61,26.52,14.62,7.23,13.50,23.50
Price/Cash Flow High,11.32,9.77,8.76,7.48,19.43,31.06,16.36,10.20,16.15,28.95
Price/Cash Flow Low,9.41,8.12,6.41,5.87,12.69,22.74,12.31,4.45,9.18,18.39
Price/Free Cash Flow,5.68,5.04,3.99,4.11,8.93,9.11,8.12,7.05,10.43,14.32
Price/Free Cash Flow Average,5.95,5.17,4.50,3.80,7.71,10.27,7.36,5.39,10.19,13.09
Price/Free Cash Flow High,6.61,5.62,5.03,4.21,9.02,12.02,8.24,7.60,12.20,16.12
Price/Free Cash Flow Low,5.50,4.67,3.68,3.31,5.90,8.80,6.20,3.31,6.93,10.24
EV/Sales,1.59,1.70,1.97,2.19,2.45,2.15,2.43,3.07,3.30,3.14
EV/Sales Average,1.67,1.76,2.10,2.13,2.27,2.30,2.31,2.62,3.26,2.96
EV/Sales High,1.77,1.83,2.21,2.23,2.48,2.52,2.46,3.24,3.72,3.44
EV/Sales Low,1.61,1.68,1.92,2.01,1.98,2.12,2.12,2.03,2.51,2.51
EV/EBITDA,8.16,9.07,11.76,12.83,12.63,11.13,12.59,15.06,13.63,13.66
EV/EBITDA Average,8.57,9.36,12.51,12.48,11.71,11.95,12.00,12.84,13.48,12.88
EV/EBITDA High,9.06,9.75,13.18,13.08,12.79,13.08,12.77,15.91,15.38,14.95
EV/EBITDA Low,8.24,8.93,11.45,11.75,10.20,11.00,10.97,9.97,10.38,10.92
EV/EBIT,9.65,11.24,16.46,19.53,17.97,15.20,17.17,21.28,16.88,16.20
EV/EBIT Average,10.14,11.60,17.51,18.99,16.66,16.31,16.36,18.15,16.69,15.27
EV/EBIT High,10.72,12.08,18.44,19.91,18.20,17.86,17.42,22.47,19.05,17.73
EV/EBIT Low,9.75,11.06,16.03,17.89,14.52,15.02,14.95,14.08,12.85,12.96
Last Price,82.21,85.23,78.00,87.17,132.30,132.76,173.82,225.91,342.31,396.85
High Price,95.60,94.89,98.23,89.34,133.76,175.26,176.39,243.40,400.34,446.76
Low Price,79.50,78.88,71.85,70.16,87.38,128.32,132.68,106.14,227.50,283.81
Enterprise Value,60079,61407,56966,58348,72856,80158,95344,109156,145124,165054
Enterprise Value Average,63138,63375,60575,56739,67530,86029,90850,93097,143480,155590
Enterprise Value High,66709,65959,63810,59485,73777,94182,96730,115283,163729,180699
Enterprise Value Low,60691,60428,55455,53448,58850,79234,83042,72230,110483,132014
