,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4375,5505,6780,8831,11693,15794,20156,24996,29698,31616
+ Sales & Services Revenue,4375,5505,6780,8831,11693,15794,20156,24996,29698,31616
- Cost of Revenue,3083,3753,4591,6030,7660,9968,12440,15276,17333,19168
+ Cost of Goods & Services,3083,3753,4591,6030,7660,9968,12440,15276,17333,19168
Gross Profit,1291,1752,2188,2801,4033,5827,7716,9720,12365,12447
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1063,1349,1882,2421,3194,4222,5112,5134,6171,6814
"+ Selling, General & Admin",684,877,1231,1569,2142,3000,3567,3305,3897,4103
+ Research & Development,379,472,651,852,1053,1222,1545,1830,2274,2711
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),228,403,306,380,839,1605,2604,4585,6195,5633
- Non-Operating (Income) Loss,57,53,164,119,353,379,542,1386,354,369
"+ Interest Expense, Net",35,56,195,119,469,379,542,1386,354,369
+ Interest Expense,32,53,164,150,353,420,626,1386,766,706
- Interest Income,-3,-3,-31,31,-115,42,84,0,411,337
+ Other Non-Op (Income) Loss,22,-3,-31,0,-115,0,0,0,0,0
Pretax Income,171,349,142,261,485,1226,2062,3199,5840,5264
- Income Tax Expense (Benefit),59,83,19,74,-74,15,195,438,724,772
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,112,267,123,187,559,1211,1867,2761,5116,4492
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,112,267,123,187,559,1211,1867,2761,5116,4492
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",112,267,123,187,559,1211,1867,2761,5116,4492
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",112,267,123,187,559,1211,1867,2761,5116,4492
Basic Weighted Avg Shares,407,421,426,429,432,435,438,441,443,445
"Basic EPS, GAAP",0.28,0.63,0.29,0.44,1.29,2.78,4.26,6.26,11.55,10.10
Basic EPS from Cont Ops,0.28,0.63,0.29,0.44,1.29,2.78,4.26,6.26,11.55,10.10
Diluted Weighted Avg Shares,425,432,436,439,447,451,452,454,455,451
"Diluted EPS, GAAP",0.26,0.62,0.28,0.43,1.25,2.68,4.13,6.08,11.24,9.95
Diluted EPS from Cont Ops,0.26,0.62,0.28,0.43,1.25,2.68,4.13,6.08,11.24,9.95
EBITDA,2470,3184,3853,5305,7169,9262,11924,15508,18633,19996
EBITDA Margin (%),56.46,57.85,56.83,60.07,61.31,58.64,59.16,62.04,62.74,63.25
EBITA,228,403,306,380,839,1605,2604,4585,6195,5633
EBIT,228,403,306,380,839,1605,2604,4585,6195,5633
Gross Margin (%),29.52,31.83,32.27,31.72,34.49,36.89,38.28,38.89,41.64,39.37
Operating Margin (%),5.22,7.31,4.51,4.30,7.17,10.16,12.92,18.34,20.86,17.82
Profit Margin (%),2.57,4.85,1.81,2.11,4.78,7.67,9.26,11.05,17.23,14.21
Sales per Employee,1879915,2246798,1832300,1878866,2125948,2224555,2343773,2659155,2628128,2469965
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,2242,2782,3547,4925,6330,7656,9320,10923,12439,14363
