,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,112,267,123,187,559,1211,1867,2761,5116,4492
+ Depreciation & Amortization,2242,2782,3547,4925,6330,7656,9320,10923,12439,14363
+ Non-Cash Items,-2376,-3169,-4592,-6778,-8734,-11842,-14117,-11225,-16920,-16070
+ Stock-Based Compensation,73,115,125,174,182,321,405,415,403,575
+ Deferred Income Taxes,-22,-30,-59,-47,-209,-86,-94,70,200,-167
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-2427,-3254,-4658,-6905,-8708,-12077,-14428,-11710,-17523,-16479
+ Chg in Non-Cash Work Cap,120,137,173,192,59,294,43,-32,-242,-758
+ (Inc) Dec in Accts Receiv,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,20,139,100,101,189,350,254,157,325,-214
+ Inc (Dec) in Other,100,-2,72,91,-130,-56,-211,-188,-567,-544
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,98,16,-749,-1474,-1786,-2680,-2887,2427,393,2026
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-120,-145,-169,-185,-227,-213,-253,-498,-525,-408
+ Acq of Fixed Prod Assets,-54,-70,-91,-108,-173,-174,-253,-498,-525,-408
+ Acq of Intangible Assets,-66,-75,-78,-77,-54,-39,0,0,0,0
+ Net Change in LT Investment,-142,100,-8,236,268,0,0,0,0,-911
+ Dec in LT Investment,408,527,364,423,343,0,0,0,0,0
+ Inc in LT Investment,-550,-427,-372,-187,-75,0,0,0,0,-911
+ Net Cash From Acq & Div,0,0,0,0,0,0,0,0,-788,-757
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,-788,-757
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,6,1,-2,-1,-7,-127,-134,-7,-27,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-256,-43,-179,50,34,-339,-387,-505,-1340,-2076
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,270,399,1499,1000,3021,3962,4469,1009,-500,-700
+ Cash From Debt,491,400,1500,1000,3021,3962,4469,1009,0,0
+ Repayments of Debt,-221,-1,-1,0,0,0,0,0,-500,-700
+ Cash (Repurchase) of Equity,125,61,78,37,88,125,72,235,-426,36
+ Increase in Capital Stock,125,61,78,37,88,125,72,235,174,36
+ Decrease in Capital Stock,0,0,0,0,0,0,0,0,-600,0
+ Other Financing Activities,82,82,63,55,-32,-38,-36,-8,-224,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,476,542,1640,1092,3077,4049,4506,1237,-1150,-664
Effect of Foreign Exchange Rates,-3,-7,-16,-9,30,-40,0,36,-87,-170
Net Changes in Cash,318,515,712,-333,1325,1029,1231,3159,-2097,-714
EBITDA,2470,3184,3853,5305,7169,9262,11924,15508,18633,19996
EBITDA Margin (%),56.46,57.85,56.83,60.07,61.31,58.64,59.16,62.04,62.74,63.25
Net Cash Paid for Acquisitions,0,0,0,0,0,0,0,0,788,757
Free Cash Flow,-22,-128,-919,-1659,-2013,-2893,-3140,1929,-132,1619
Free Cash Flow to Firm,-1,-87,-777,-1551,0,-2478,-2574,3125,539,2221
Free Cash Flow to Equity,314,346,659,-582,1061,1107,1329,2939,-632,919
Free Cash Flow per Basic Share,-0.05,-0.30,-2.16,-3.87,-4.66,-6.64,-7.17,4.38,-0.30,3.64
Price/Free Cash Flow,102.33,131.53,-87.79,-42.12,-55.02,-46.82,-55.45,81.46,303.89,54.67
Cash Flow to Net Income,0.87,0.06,-6.11,-7.90,-3.20,-2.21,-1.55,0.88,0.08,0.45
