,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,476294,485651,482130,485873,500343,514405,523964,559151,572754,611289
+ Sales & Services Revenue,476294,485651,482130,485873,500343,514405,523964,559151,572754,611289
- Cost of Revenue,358069,365086,360984,361256,373396,385301,394605,420315,429000,463721
+ Cost of Goods & Services,358069,365086,360984,361256,373396,385301,394605,420315,429000,463721
Gross Profit,118225,120565,121146,124617,126947,129104,129359,138836,143754,147568
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,91353,93418,97041,101853,106510,107147,108791,116288,117812,127140
"+ Selling, General & Admin",91353,93418,97041,101853,106510,107147,108791,116288,117812,127140
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),26872,27147,24105,22764,20437,21957,20568,22548,25942,20428
- Non-Operating (Income) Loss,2216,2348,2467,2267,5314,10497,452,1984,7246,3412
"+ Interest Expense, Net",2216,2348,2467,2267,2178,2129,2410,2194,1836,1874
+ Interest Expense,2335,2461,2548,2367,2330,2346,2599,2315,1994,2128
- Interest Income,119,113,81,100,152,217,189,121,158,254
+ Other Non-Op (Income) Loss,0,0,0,0,3136,8368,-1958,-210,5410,1538
Pretax Income,24656,24799,21638,20497,15123,11460,20116,20564,18696,17016
- Income Tax Expense (Benefit),8105,7985,6558,6204,4600,4281,4915,6858,4756,5724
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,16551,16814,15080,14293,10523,7179,15201,13706,13940,11292
- Net Extraordinary Losses (Gains),1202,1187,772,1300,1322,1018,640,392,534,-776
+ Discontinued Operations,144,285,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,1058,902,772,1300,1322,1018,640,392,534,-776
Income (Loss) Incl. MI,15349,15627,14308,12993,9201,6161,14561,13314,13406,12068
- Minority Interest,-673,-736,-386,-650,-661,-509,-320,-196,-267,388
"Net Income, GAAP",16022,16363,14694,13643,9862,6670,14881,13510,13673,11680
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",16022,16363,14694,13643,9862,6670,14881,13510,13673,11680
Basic Weighted Avg Shares,3269,3230,3207,3101,2995,2929,2850,2831,2792,2724
"Basic EPS, GAAP",4.90,5.07,4.58,4.40,3.29,2.28,5.22,4.77,4.90,4.29
Basic EPS from Cont Ops,5.06,5.21,4.70,4.61,3.51,2.45,5.33,4.84,4.99,4.15
Diluted Weighted Avg Shares,3283,3243,3217,3112,3010,2945,2868,2847,2805,2734
"Diluted EPS, GAAP",4.88,5.05,4.57,4.38,3.28,2.26,5.19,4.75,4.87,4.27
Diluted EPS from Cont Ops,5.04,5.18,4.69,4.59,3.50,2.44,5.30,4.81,4.97,4.13
EBITDA,35742,36320,33559,32844,30966,32635,31555,33700,36600,31373
EBITDA Margin (%),7.50,7.48,6.96,6.76,6.19,6.34,6.02,6.03,6.39,5.13
EBITA,26872,27147,24105,22764,20437,21957,20568,22548,25942,20428
EBIT,26872,27147,24105,22764,20437,21957,20568,22548,25942,20428
Gross Margin (%),24.82,24.83,25.13,25.65,25.37,25.10,24.69,24.83,25.10,24.14
Operating Margin (%),5.64,5.59,5.00,4.69,4.08,4.27,3.93,4.03,4.53,3.34
Profit Margin (%),3.36,3.37,3.05,2.81,1.97,1.30,2.84,2.42,2.39,1.91
Sales per Employee,216497,220750,209622,211249,217540,233820,238165,243109,249023,291090
Dividend per Share,1.88,1.91,1.96,2.00,2.04,2.08,2.12,2.16,2.20,2.24
Depreciation Expense,8870,9173,9454,10080,10529,10678,10987,11152,10658,10945
