,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,220156,200494,129925,110215,134674,158902,139865,94471,155606,235717
+ Sales & Services Revenue,220156,200494,129925,110215,134674,158902,139865,94471,155606,235717
- Cost of Revenue,148882,136464,90788,78778,95114,113997,109331,69996,107297,161735
+ Cost of Goods & Services,148882,136464,90788,78778,95114,113997,109331,69996,107297,161735
Gross Profit,71274,64030,39137,31437,39560,44905,30534,24475,48309,73982
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,44061,44304,42847,37653,37080,30459,30851,31452,32817,34327
"+ Selling, General & Admin",29137,29779,27477,24952,23885,24382,4143,4213,4014,4312
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,14924,14525,15370,12701,13195,6077,26708,27239,28803,30015
Operating Income (Loss),27213,19726,-3710,-6216,2480,14446,-317,-6977,15492,39655
- Non-Operating (Income) Loss,-8692,-11476,-8552,-4056,-6741,-6129,-5853,476,-6147,-10019
"+ Interest Expense, Net",0,0,0,201,307,748,798,697,712,516
+ Interest Expense,0,0,0,201,307,748,798,697,712,516
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-8692,-11476,-8552,-4257,-7048,-6877,-6651,-221,-6859,-10535
Pretax Income,35905,31202,4842,-2160,9221,20575,5536,-7453,21639,49674
- Income Tax Expense (Benefit),14308,11892,132,-1729,-48,5715,2691,-1892,5950,14066
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,21597,19310,4710,-431,9269,14860,2845,-5561,15689,35608
- Net Extraordinary Losses (Gains),348,138,246,132,148,72,-158,-36,128,286
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,348,138,246,132,148,72,-158,-36,128,286
Income (Loss) Incl. MI,21249,19172,4464,-563,9121,14788,3003,-5525,15561,35322
- Minority Interest,-174,-69,-123,-66,-74,-36,79,18,-64,-143
"Net Income, GAAP",21423,19241,4587,-497,9195,14824,2924,-5543,15625,35465
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",21423,19241,4587,-497,9195,14824,2924,-5543,15625,35465
Basic Weighted Avg Shares,1917,1883,1868,1873,1883,1898,1882,1870,1916,1931
"Basic EPS, GAAP",11.18,10.22,2.46,-0.27,4.88,7.81,1.55,-2.96,8.16,18.36
Basic EPS from Cont Ops,11.27,10.25,2.52,-0.23,4.92,7.83,1.51,-2.97,8.19,18.44
Diluted Weighted Avg Shares,1932,1884,1875,1873,1898,1914,1895,1920,1920,1940
"Diluted EPS, GAAP",11.09,10.21,2.45,-0.27,4.84,7.75,1.54,-2.89,8.14,18.28
Diluted EPS from Cont Ops,11.18,10.25,2.51,-0.23,4.88,7.76,1.50,-2.90,8.17,18.35
EBITDA,42082,37394,19636,13730,22027,33846,28883,12523,33392,55955
EBITDA Margin (%),19.11,18.65,15.11,12.46,16.36,21.30,20.65,13.26,21.46,23.74
EBITA,27213,19726,-3710,-6216,2480,14446,-317,-6977,15492,39655
EBIT,27213,19726,-3710,-6216,2480,14446,-317,-6977,15492,39655
Gross Margin (%),32.37,31.94,30.12,28.52,29.37,28.26,21.83,25.91,31.05,31.39
Operating Margin (%),12.36,9.84,-2.86,-5.64,1.84,9.09,-0.23,-7.39,9.96,16.82
Profit Margin (%),9.73,9.60,3.53,-0.45,6.83,9.33,2.09,-5.87,10.04,15.05
Sales per Employee,3407988,3098825,2112602,1996649,2594875,3269588,2901763,7061141,3653152,5376021
Dividend per Share,3.90,4.21,4.28,4.29,4.32,4.48,4.78,5.19,5.32,5.70
Depreciation Expense,14869,17668,23346,19946,19547,19400,29200,19500,17900,16300
