,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,381,365,361,357,351,345,342,339,337,338
Diluted Weighted Avg Shares,387,377,366,362,356,350,346,343,339,338
Basic Weighted Avg Shares,384,375,364,359,354,348,343,341,337,337
Revenue per Share,55.08,52.67,51.10,50.67,51.64,53.12,53.72,56.18,57.63,59.80
EBITDA per Share,10.60,9.03,6.48,11.20,11.38,8.94,11.38,11.86,9.86,10.18
Operating Income per Share,8.35,6.73,4.43,9.23,9.33,6.41,8.71,9.52,7.59,7.95
"Basic EPS, GAAP",5.58,4.07,2.78,6.03,6.44,4.05,6.28,6.90,5.38,5.73
Basic EPS from Cont Ops,5.78,4.13,2.93,6.18,6.56,4.15,6.40,7.03,5.47,5.81
"Diluted EPS, GAAP",5.53,4.04,2.77,5.99,6.40,4.03,6.24,6.87,5.35,5.72
Diluted EPS from Cont Ops,5.73,4.09,2.91,6.13,6.52,4.13,6.36,7.00,5.44,5.80
Dividend per Share,3.18,3.35,3.50,3.65,3.84,3.98,4.10,4.26,4.49,4.62
Cash Flow per Share,7.92,7.60,6.34,9.00,8.28,8.53,7.97,10.95,8.09,8.10
Free Cash Flow per Basic Share,5.43,4.82,3.44,6.85,6.06,6.01,4.45,7.37,5.11,5.50
Cash & Equivalents per Share,2.77,2.16,1.72,2.59,1.75,1.56,1.29,0.89,0.80,1.27
Book Value per Share,26.92,24.65,15.15,17.68,20.52,18.61,20.96,23.74,24.74,25.70
Tangible Book Value per Share,4.51,-2.02,-3.90,-3.82,-1.98,-4.41,-3.73,-5.49,-5.68,-6.59
