,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,5761,6956,7775,7572,7425,7455,7747,8364,8574,8422
ST Debt,375,1326,1669,1133,953,1208,1534,486,433,844
LT Debt,5386,5630,6106,6439,6472,6247,6213,7878,8141,7578
Total Debt/EBITDA,1.42,2.06,3.30,1.88,1.85,2.40,1.98,2.07,2.58,2.45
Net Debt/EBITDA,1.16,1.82,3.03,1.65,1.69,2.22,1.87,2.00,2.50,2.33
Total Debt/EBIT,1.80,2.76,4.82,2.28,2.25,3.34,2.59,2.58,3.35,3.14
Net Debt/EBIT,1.47,2.45,4.44,2.00,2.06,3.10,2.44,2.48,3.24,2.98
EBITDA to Interest Expense,14.39,11.91,8.00,12.61,12.65,11.83,14.97,16.03,13.00,12.18
EBITDA-CapEx/Interest Expense,11.02,8.25,4.42,10.19,10.18,8.49,10.34,11.20,9.06,9.07
EBIT to Interest Expense,11.34,8.88,5.47,10.40,10.37,8.48,11.46,12.87,10.00,9.51
Interest Expense,283,284,295,319,318,263,261,252,256,282
Common Equity/Total Assets,54.18,58.01,36.83,43.17,47.54,44.22,46.84,45.88,46.71,48.27
Long-Term Debt/Equity (%),104.79,563.56,15265.00,5503.42,733.79,0,3202.58,906.56,1104.61,1082.57
Long-Term Debt/Capital (%),33.05,34.68,45.38,45.68,43.49,44.25,41.06,47.32,47.53,43.93
Long-Term Debt/Total Assets (%),28.47,36.26,41.14,44.10,42.72,43.03,40.65,44.96,45.64,42.17
Total Debt/Equity (%),112.08,696.30,19437.50,6471.79,841.84,-16206.52,3993.30,962.49,1163.36,1203.14
Total Debt/Capital (%),35.35,42.85,57.78,53.72,49.90,52.81,51.19,50.24,50.06,48.83
Total Debt/Total Assets (%),30.45,44.80,52.39,51.86,49.01,51.35,50.69,47.73,48.07,46.87
Net Debt to Equity,91.58,617.32,17890.00,5682.91,772.00,-15034.78,3765.46,927.62,1126.73,1142.14
Net Debt/Capital (%),30.88,39.93,55.75,50.48,47.73,50.94,49.72,49.32,49.26,47.53
EBITDA,4071,3383,2359,4022,4023,3111,3908,4040,3327,3435
EBITDA-CapEx,3118,2344,1303,3251,3238,2234,2699,2823,2320,2559
Operating Income (Loss),3208,2521,1613,3317,3299,2229,2991,3244,2561,2681
