,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),21.85,15.85,14.00,36.80,33.73,20.70,31.77,30.95,22.16,22.75
Return on Assets (%),11.04,8.86,6.67,14.71,15.31,9.50,14.48,14.34,10.26,10.80
Return on Capital (%),14.04,10.04,7.83,16.94,17.07,10.83,15.87,15.74,11.75,12.39
Return on Invested Capital (%),19.06,16.02,13.49,28.59,29.61,20.34,29.55,28.14,20.94,22.16
Gross Margin (%),34.23,33.88,35.63,36.54,35.89,30.28,32.71,35.64,30.80,30.83
EBITDA Margin (%),19.25,17.15,12.69,22.10,22.03,16.83,21.18,21.11,17.11,17.03
Operating Margin (%),15.17,12.78,8.68,18.22,18.07,12.06,16.21,16.95,13.17,13.29
Incremental Operating Margin (%),586.52,48.11,80.14,-438.05,-31.58,-471.37,-2116.67,36.67,-227.67,16.33
Pretax Margin (%),13.92,11.43,7.18,16.53,16.38,9.81,14.36,15.31,11.45,11.60
Profit Margin (%),10.13,7.74,5.45,11.90,12.48,7.63,11.69,12.29,9.33,9.59
Net Income to Common Margin (%),10.13,7.74,5.45,11.90,12.48,7.63,11.69,12.29,9.33,9.59
Effective Tax Rate (%),31.54,37.96,31.31,30.64,25.94,25.98,21.74,23.07,21.53,21.15
Dvd Payout Ratio (%),53.17,77.82,113.67,57.70,57.58,93.65,62.94,59.47,80.90,78.37
Sustainable Growth Rate (%),10.23,3.52,-1.91,15.57,14.31,1.31,11.77,12.54,4.23,4.92
