,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,2.12,1.45,1.41,0.87,0.62,0.41,0.57,0.57,0.44,0.52
Current Ratio,2.65,1.91,1.88,1.12,0.88,0.70,0.83,0.83,0.69,0.84
Quick Ratio,2.51,1.78,1.83,1.07,0.83,0.62,0.78,0.77,0.62,0.76
CFO/Avg Current Liab,0.53,0.57,0.28,0.09,0.00,0.17,0.51,0.44,0.42,0.52
Common Equity/Total Assets,49.23,46.25,31.64,19.07,-3.21,-1.60,0.34,14.99,11.31,14.09
Long-Term Debt/Equity (%),33.00,33.67,91.60,148.27,0,0,0,210.59,309.00,225.41
Long-Term Debt/Capital (%),24.81,24.74,46.02,45.39,109.09,103.77,79.77,63.62,65.05,64.59
Long-Term Debt/Total Assets (%),16.24,15.21,26.97,22.76,38.56,44.14,33.12,27.93,30.48,27.35
Total Debt/Equity (%),33.00,33.67,91.60,202.40,-619.53,-989.90,-1829.33,217.98,360.38,232.84
Total Debt/Capital (%),24.81,24.74,46.02,61.97,109.09,103.77,99.17,65.85,75.87,66.72
Total Debt/Total Assets (%),16.24,15.21,26.97,31.07,38.56,44.14,41.18,28.91,35.55,28.25
CFO/Total Liabilities,24.15,26.28,10.64,4.18,0.02,7.63,22.40,22.76,19.74,24.97
CFO/CapEx,8.78,9.38,5.72,2.23,0.02,5.63,26.60,14.26,19.76,39.83
Altman's Z-Score,4.78,4.26,2.66,2.52,2.42,3.34,4.29,6.48,4.53,4.12
