,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,50.44,149.95,0,0,0,0,203.81,50.29,106.03,54.88
Price/Earnings Average,39.43,150.79,-38.62,-24.56,-40.71,-362.80,167.46,41.55,128.07,52.97
Price/Earnings High,53.04,174.91,-45.60,-32.28,-50.76,-433.30,206.46,58.21,152.45,66.23
Price/Earnings Low,32.32,124.27,-29.16,-16.00,-30.99,-275.12,132.84,22.73,100.22,42.83
Price/Book Value,5.16,5.40,6.02,19.54,-189.93,-422.03,2059.36,55.82,53.71,33.81
Price/Book Value Average,4.04,5.43,7.16,15.38,-173.61,-387.10,1692.01,46.12,64.87,32.62
Price/Book Value High,5.43,6.29,8.46,20.21,-216.48,-462.33,2086.06,64.61,77.22,40.79
Price/Book Value Low,3.31,4.47,5.41,10.02,-132.17,-293.55,1342.27,25.23,50.77,26.38
Price/Tangible Book Value,9.83,18.12,574.12,-20.54,-13.19,-11.58,-16.44,-33.30,-16.09,-15.57
Price/Tangible Book Value Average,7.68,18.22,683.05,-16.17,-12.06,-10.62,-13.51,-27.51,-19.43,-15.03
Price/Tangible Book Value High,10.33,21.14,806.61,-21.25,-15.04,-12.68,-16.66,-38.54,-23.13,-18.79
Price/Tangible Book Value Low,6.30,15.02,515.75,-10.53,-9.18,-8.05,-10.72,-15.05,-15.21,-12.15
Price/Sales,5.08,4.88,4.23,8.90,12.28,12.44,13.35,16.03,12.01,9.02
Price/Sales Average,3.97,4.91,5.03,7.00,11.22,11.41,10.97,13.24,14.51,8.71
Price/Sales High,5.34,5.70,5.94,9.21,13.99,13.62,13.53,18.55,17.27,10.89
Price/Sales Low,3.25,4.05,3.80,4.56,8.54,8.65,8.70,7.24,11.36,7.04
Price/Cash Flow,20.48,17.32,25.56,106.51,28052.10,84.75,30.89,42.27,34.41,21.81
Price/Cash Flow Average,16.01,17.42,30.41,83.82,25641.10,77.74,25.38,34.93,41.56,21.05
Price/Cash Flow High,21.54,20.21,35.91,110.18,31973.83,92.84,31.29,48.93,49.48,26.32
Price/Cash Flow Low,13.12,14.36,22.96,54.59,19520.87,58.95,20.14,19.11,32.53,17.02
Price/Free Cash Flow,18.84,16.02,21.75,73.56,489.28,71.96,30.15,40.05,33.05,21.47
Price/Free Cash Flow Average,14.73,16.11,25.88,57.89,447.23,66.01,24.78,33.08,39.92,20.72
Price/Free Cash Flow High,19.82,18.68,30.56,76.10,557.68,78.84,30.55,46.35,47.52,25.91
Price/Free Cash Flow Low,12.07,13.27,19.54,37.71,340.48,50.05,19.65,18.10,31.24,16.76
EV/Sales,4.47,4.37,3.89,8.60,12.34,12.91,13.55,16.14,12.21,9.10
EV/Sales Average,3.53,4.64,5.05,7.07,11.41,11.90,11.19,13.37,14.74,8.81
EV/Sales High,4.91,5.43,5.95,9.24,14.16,14.12,13.74,18.69,17.48,10.98
EV/Sales Low,2.80,3.78,3.82,4.65,8.74,9.14,8.93,7.35,11.61,7.15
EV/EBITDA,23.82,40.72,66.24,0,0,295.87,94.22,81.25,69.95,40.00
EV/EBITDA Average,18.81,43.25,85.89,-51.26,-76.51,272.82,77.83,67.29,84.44,38.73
EV/EBITDA High,26.20,50.57,101.26,-67.07,-95.00,323.75,95.57,94.11,100.14,48.26
EV/EBITDA Low,14.95,35.21,65.08,-33.73,-58.65,209.47,62.08,37.01,66.52,31.44
EV/EBIT,34.14,88.70,7494.78,0,0,1962.51,129.14,97.24,86.73,46.06
EV/EBIT Average,26.96,94.23,9718.86,-34.24,-56.53,1809.63,106.67,80.54,104.69,44.60
EV/EBIT High,37.55,110.16,11458.26,-44.80,-70.19,2147.49,130.99,112.63,124.15,55.58
EV/EBIT Low,21.43,76.71,7363.82,-22.53,-43.33,1389.45,85.08,44.29,82.47,36.21
Last Price,51.52,54.01,46.82,81.16,115.02,146.00,198.99,277.43,239.54,209.12
High Price,54.18,63.00,65.78,83.96,131.10,159.94,201.57,321.13,344.39,252.34
Low Price,33.01,44.76,42.06,41.60,80.04,101.55,129.70,125.38,226.40,163.20
Enterprise Value,10159,10981,9743,17470,25372,33167,44359,61171,53564,45555
Enterprise Value Average,8023,11666,12635,14349,23459,30583,36641,50666,64659,44110
Enterprise Value High,11176,13638,14896,18774,29127,36293,44994,70853,76678,54972
Enterprise Value Low,6377,9497,9573,9442,17981,23482,29226,27866,50932,35807
