,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,11680,12260,10506,17880,25109,32032,43658,60924,52268,44961
- Cash & Cash Equivalents,1853,1411,1353,1213,1078,886,1775,1772,1528,1947
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,746,747,1488,1491,1586,2088,2545,2105,3060,2666
Enterprise Value,10159,10981,9743,17470,25372,33167,44359,61171,53564,45555
Total Capital,3009,3020,3233,2406,1454,2012,2566,3196,4033,3996
Total Debt/Capital (%),24.81,24.74,46.02,61.97,109.09,103.77,99.17,65.85,75.87,66.72
Total Debt / EV,0.07,0.07,0.15,0.09,0.06,0.06,0.06,0.03,0.06,0.06
EV/Sales,4.47,4.37,3.89,8.60,12.34,12.91,13.55,16.14,12.21,9.10
EV/EBITDA,23.82,40.72,66.24,0,0,295.87,94.22,81.25,69.95,40.00
EV/EBIT,34.14,88.70,7494.78,0,0,1962.51,129.14,97.24,86.73,46.06
EV/Cash Flow to Firm,17.78,15.23,10.17,86.26,704.88,69.72,30.50,37.78,33.72,21.61
EV/Free Cash Flow to Firm,15.98,13.78,9.45,62.72,292.66,61.12,29.42,35.56,32.15,21.09
Diluted Market Cap,11829,12552,10581,18074,25247,31959,44275,61589,53178,45588
Diluted Enterprise Value,10722,11889,10716,18352,25755,33161,45045,61922,54709,46307
EV per Share,44.81,48.37,43.42,79.30,116.22,151.17,202.18,278.56,245.48,211.88
TTM Sales,2274,2512,2504,2031,2057,2570,3274,3790,4386,5005
TTM EBITDA,427,270,147,-280,-307,112,471,753,766,1139
TTM Operating Income,298,124,1,-419,-415,17,344,629,618,989
TTM Cash Flow to Firm,572,721,958,203,36,476,1454,1619,1589,2108
TTM Free Cash Flow to Firm,636,797,1031,279,87,543,1508,1720,1666,2160
