,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.11,2.25,1.94,1.81,1.45,1.06,0.89,0.72,0.61,0.52
Current Ratio,3.11,3.26,2.69,2.69,2.32,1.88,1.68,1.40,1.30,1.26
Quick Ratio,2.76,2.90,2.52,2.51,2.10,1.70,1.46,1.22,1.08,0.97
CFO/Avg Current Liab,1.11,1.20,1.01,0.79,1.03,0.93,0.90,0.58,0.72,0.30
Common Equity/Total Assets,-11.52,-3.09,2.36,9.42,14.81,18.42,17.59,45.88,44.08,43.15
Long-Term Debt/Equity (%),0,0,0,0,0,0,3.23,1.99,2.83,2.79
Long-Term Debt/Capital (%),0,0,0,0,0,0,8.71,2.80,3.74,3.72
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,1.74,1.33,1.73,1.69
Total Debt/Equity (%),0,0,0,0,0,0,4.40,2.66,3.46,3.52
Total Debt/Capital (%),0,0,0,0,0,0,11.86,3.74,4.57,4.71
Total Debt/Total Assets (%),0,0,0,0,0,0,2.37,1.78,2.11,2.13
CFO/Total Liabilities,93.84,96.46,76.60,61.80,69.89,69.37,64.72,41.49,50.55,24.24
CFO/CapEx,9.58,9.42,4.45,3.51,2.24,2.48,4.99,4.27,2.92,1.95
Altman's Z-Score,15.93,13.63,12.05,13.58,19.26,14.89,13.51,17.30,15.61,6.02
