,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,6471,6773,6448,6198,6856,5610,4274,6001,5945,4680
"+ Cash, Cash Equivalents & STI",7716,8731,7738,7398,7841,5473,3106,4663,4156,3070
+ Cash & Cash Equivalents,5003,5326,5303,4921,5391,3899,2882,4596,4134,2316
+ ST Investments,2712,3405,2435,2477,2450,1574,224,67,22,754
+ Accounts & Notes Receiv,856,779,813,731,1009,1216,973,945,1230,987
"+ Accounts Receivable, Net",856,779,813,731,1009,1216,973,945,1230,987
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,122,147,98,163,126,131,145,114,204,167
+ Raw Materials,18,36,10,28,12,8,28,22,131,65
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,105,110,88,135,114,123,117,92,73,102
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,-2223,-2883,-2201,-2094,-2120,-1210,50,279,355,456
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2748,2628,3589,3295,3009,3131,3248,3359,4081,5138
"+ Property, Plant & Equip, Net",1109,1030,937,799,756,759,864,639,896,931
"+ Property, Plant & Equip",2193,2223,2191,2047,2004,2086,2225,1912,2146,2294
- Accumulated Depreciation,1084,1193,1254,1248,1248,1327,1361,1273,1250,1363
+ LT Investments & Receivables,36,0,0,0,0,0,0,0,0,0
+ LT Investments,36,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1603,1598,2652,2496,2253,2372,2384,2720,3185,4207
+ Total Intangible Assets,1110,1117,1856,1815,1833,1782,1822,2140,2488,2940
+ Goodwill,988,1027,1676,1684,1739,1735,1778,2039,2346,2759
+ Other Intangible Assets,122,90,180,131,94,47,44,101,142,181
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,494,481,796,681,420,590,562,580,697,1267
Total Assets,9219,9401,10037,9493,9865,8741,7522,9360,10026,9818
+ Payables & Accruals,247,985,1019,1129,1434,1393,1200,1390,1532,1249
+ Accounts Payable,247,283,254,347,609,542,426,420,607,392
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,701,765,782,825,851,774,970,925,857
+ ST Debt,0,0,849,1249,385,649,522,49,250,47
+ ST Borrowings,0,0,849,1249,385,649,522,0,250,0
+ ST Finance Leases,0,0,19,130,0,0,51,49,47,47
+ Other ST Liabilities,2448,1724,1794,1661,1804,1825,1894,2013,2171,2171
+ Deferred Revenue,1654,1724,1794,1661,1804,1825,1894,2062,2171,2218
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,794,0,0,0,0,0,0,-49,0,-47
