,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,4830,3962,8359,7763,8632,14024,9929,3569,2407,2284
ST Debt,0,500,10,0,500,1600,2050,0,0,0
LT Debt,4830,3462,8349,7763,8132,12424,7879,3569,2407,2284
Total Debt/EBITDA,7.49,7.58,15.98,13.52,16.07,30.35,23.31,8.48,6.49,6.47
Net Debt/EBITDA,-0.69,0.11,5.82,4.05,8.79,22.70,13.65,-34.17,-72.79,-25.33
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-1.68,-1.69,-1.95,-1.83,-1.44,-0.77,-0.50,-1.14,-2.22,-1.12
EBITDA-CapEx/Interest Expense,-1.12,-0.84,-0.56,-1.42,-0.93,-0.53,-0.44,-0.82,-1.36,0.71
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-384,-309,-268,-313,-373,-602,-851,-368,-167,-316
Common Equity/Total Assets,-1.88,-0.87,-0.08,0.54,1.21,2.26,2.98,2.56,3.41,4.52
Long-Term Debt/Equity (%),30.63,20.38,49.57,46.59,50.22,82.33,48.35,19.71,13.13,14.32
Long-Term Debt/Capital (%),156.92,91.13,91.98,83.82,74.20,70.26,52.53,39.63,25.01,20.84
Long-Term Debt/Total Assets (%),4.11,2.89,6.62,6.16,6.54,9.88,6.24,2.42,1.48,1.47
Total Debt/Equity (%),30.63,23.32,49.63,46.59,53.31,92.94,60.93,19.71,13.13,14.32
Total Debt/Capital (%),156.92,104.29,92.09,83.82,78.77,79.31,66.19,39.63,25.01,20.84
Total Debt/Total Assets (%),4.11,3.31,6.63,6.16,6.94,11.16,7.87,2.42,1.48,1.47
Net Debt to Equity,-2.81,0.34,18.08,13.96,29.16,69.49,35.69,-79.44,-147.35,-56.07
Net Debt/Capital (%),20.18,-55.24,80.92,60.82,66.98,74.13,53.42,160.73,136.49,3362.03
EBITDA,645,523,523,574,537,462,426,421,371,353
EBITDA-CapEx,431,260,150,446,346,320,378,303,227,-223
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
