,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,12.59,13.34,12.81,16.40,17.09,8.60,11.33,15.42,8.71,9.39
Price/Earnings Average,11.52,12.82,12.95,11.09,14.64,11.70,10.20,12.14,8.36,9.47
Price/Earnings High,13.46,14.39,14.43,16.82,17.39,13.02,11.61,16.74,9.91,11.14
Price/Earnings Low,9.13,11.03,11.34,7.99,12.86,7.98,8.68,6.72,6.26,7.85
Price/Book Value,-6.16,-13.84,-122.74,25.69,13.00,4.83,4.36,4.05,3.70,2.87
Price/Book Value Average,-5.63,-13.30,-124.07,17.38,11.14,6.57,3.92,3.19,3.56,2.90
Price/Book Value High,-6.58,-14.92,-138.25,26.35,13.23,7.32,4.46,4.40,4.22,3.41
Price/Book Value Low,-4.46,-11.44,-108.62,12.52,9.78,4.49,3.34,1.76,2.66,2.40
Price/Tangible Book Value,1.37,1.35,1.18,1.68,1.97,1.54,1.69,1.41,2.02,2.69
Price/Tangible Book Value Average,1.25,1.29,1.19,1.14,1.69,2.09,1.52,1.11,1.94,2.71
Price/Tangible Book Value High,1.46,1.45,1.33,1.72,2.00,2.33,1.73,1.53,2.30,3.19
Price/Tangible Book Value Low,0.99,1.11,1.04,0.82,1.48,1.43,1.30,0.61,1.45,2.24
Price/Sales,2.60,2.88,2.37,3.19,3.58,2.50,2.89,2.43,3.25,2.81
Price/Sales Average,2.38,2.77,2.39,2.16,3.07,3.41,2.60,1.92,3.12,2.84
Price/Sales High,2.78,3.11,2.66,3.27,3.65,3.79,2.96,2.64,3.70,3.34
Price/Sales Low,1.88,2.39,2.09,1.55,2.70,2.32,2.21,1.06,2.33,2.35
Price/Cash Flow,3.61,7.02,8.13,9.22,8.98,6.41,6.60,6.57,6.90,6.50
Price/Cash Flow Average,3.31,6.75,8.22,6.24,7.70,8.71,5.94,5.18,6.62,6.55
Price/Cash Flow High,3.86,7.57,9.16,9.46,9.14,9.70,6.76,7.14,7.85,7.71
Price/Cash Flow Low,2.62,5.81,7.20,4.50,6.76,5.95,5.05,2.86,4.96,5.43
Price/Free Cash Flow,3.46,6.29,6.62,8.70,8.37,6.09,6.51,6.28,6.64,5.52
Price/Free Cash Flow Average,3.16,6.05,6.69,5.88,7.17,8.28,5.86,4.94,6.37,5.57
Price/Free Cash Flow High,3.70,6.79,7.46,8.92,8.52,9.21,6.67,6.82,7.55,6.55
Price/Free Cash Flow Low,2.51,5.20,5.86,4.24,6.30,5.65,4.98,2.73,4.77,4.61
EV/Sales,0,0,0,0,0.26,0.39,0.15,0,0,0
EV/Sales Average,2.35,2.91,3.06,2.64,3.90,5.15,3.71,0,0,1.82
EV/Sales High,2.75,3.25,3.32,3.72,4.45,5.51,4.05,0.62,0,2.32
EV/Sales Low,1.86,2.53,2.76,2.06,3.55,4.13,3.33,0,0,1.33
EV/EBITDA,0,0,0,0,2.81,4.98,2.13,0,0,0
EV/EBITDA Average,19.24,28.43,31.59,26.04,41.57,64.86,51.36,-1.61,-15.01,36.92
EV/EBITDA High,22.48,31.68,34.35,36.65,47.44,69.43,56.14,9.23,-5.12,47.07
EV/EBITDA Low,15.24,24.71,28.57,20.29,37.77,52.04,46.18,-14.41,-28.40,27.05
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,9.84,10.70,9.65,14.36,17.28,13.35,17.12,15.93,21.87,21.56
High Price,10.52,11.54,10.87,14.73,17.58,20.21,17.54,17.30,24.89,25.57
Low Price,7.13,8.85,8.54,7.00,13.00,12.39,13.11,6.94,15.72,18.01
Enterprise Value,-7921,-7151,-6326,-3193,1510,2298,907,-24585,-33226,-15065
Enterprise Value Average,12412,14866,16520,14945,22325,29967,21879,-678,-5568,13032
Enterprise Value High,14501,16566,17967,21038,25478,32078,23915,3885,-1901,16615
Enterprise Value Low,9830,12924,14944,11649,20284,24041,19674,-6065,-10538,9550
